date,symbol,price,pe_ratio,to_buy,sma_10d,sma_100d,sma_50d,std_10d,sma_10d_1weeks_ago,sma_10d_1months_ago,sma_10d_2months_ago,sma_10d_3months_ago,sma_10d_4months_ago,sma_10d_5months_ago,sma_10d_6months_ago,sma_10d_7months_ago,sma_10d_11months_ago,month,RnD_expenses,revenues,GP,netIncome,dividendsPaid,sector,ebitda,income_lag_days,marketCap,total_debt,balance_lag_days,other_expenses,cashcasheq,netDebt,curr_est_eps,curr_est_rev,future_est_rev,EV,max_in_4M,max4M_lag,min_in_4M,min4M_lag,max_minus_min,var_price_to_minmax,maxPercen_4M,max_in_1M,max1M_lag,min_in_1M,min1M_lag,max_minus_min1M,var_price_to_minmax1M,maxPercen_1M,max_in_2W,max2W_lag,min_in_2W,min2W_lag,max_minus_min2W,var_price_to_minmax2W,maxPercen_2W,max_in_8M,max8M_lag,dist_max8M_4M,min_in_8M,min8M_lag,dist_min8M_4M,max_minus_min8M,var_price_minmax8M,maxPercen_8M,ebitdaMargin,Spread1Mby8M,Spread4Mby8M,Spread1Mby4M,debtToPrice,markRevRatio,eps_growth,pe,peg,PS_to_PEG,netDebtToPrice,dividend_payout_ratio,EVEbitdaRatio,EVGP,EVRevenues,fwdPriceTosale,fwdPriceTosale_diff,var_sma50D,var_sma100D,var_sma10D,var_sma10D_50D,var_sma50D_100D,var_sma10D_100D,relative_std,deriv_1w,deriv_1m,deriv_2m,deriv_3m,deriv_4m,deriv_5m,deriv_6m,deriv_max4M,deriv_min4M,deriv_max8M,deriv_min8M,deriv_1w1m_growth,deriv_1m2m_growth,deriv_3m4m_growth,1W_return,price_to_SMA10d_1W,price_to_SMA10d_5M,1M_return,2M_return,3M_return,4M_return,5M_return,6M_return,7M_return,1y_return,1M_1W_growth,2M_1W_growth,1M1W_2M1W_growth,2M_1M_growth,3M_2M_growth,4M_3M_growth,1Y_6M_growth,price_to_sma_10d_ratio,price_to_sma_50d_ratio,price_to_sma_100d_ratio,sma_10d_to_sma_50d_ratio,sma_10d_to_sma_100d_ratio,sma_50d_to_sma_100d_ratio,smas_above_count,price_above_all_sma,price_below_all_sma,combined_valuation_score,market_cap_quintile,return_to_pe,sma10_yoy_growth
2022-05-03,FSLY,16.7,-30.93,0,16.93,24.61,17.2,0.63,18.17,17.51,18.32,26.84,37.59,39.58,50.06,41.56,46.6,5,40437000,102382000,48467000,-64264000,0,technology,-47443000,33,1960699271.0,1060776000,33,-279000,245794000,814982000,-0.14,98965374.0,101334117.0,2775681271.0,34.49,119,13.3,50,21.19,0.16,1.07,19.69,14,15.9,4,3.79,0.21,0.18,18.1,8,15.9,4,2.2,0.36,0.08,54.39,180,61,13.3,50,0,41.09,0.08,2.26,-0.46,0.09,0.52,0.18,0.54,19.15,0.21,-117.59,-562.1,-29.35,0.42,-0.0,-58.51,57.27,27.11,19.35,0.2,-0.03,-0.32,-0.01,-0.02,-0.3,-0.31,0.04,-5.88,-0.81,-0.81,-3.38,-5.22,-4.58,-5.56,-0.15,0.07,-0.21,0.07,6.26,0.0,-0.35,-0.08,0.92,0.42,-0.05,-0.09,-0.38,-0.56,-0.58,-0.67,-0.6,-0.64,0.04,-0.01,-5.6,-0.04,-0.32,-0.29,0.07,-0.01,-0.03,-0.32,-0.02,-0.31,-0.3,0,0,1,-170.23,2,0.0,-63.67
2022-05-03,MGNI,10.11,-29.74,1,10.65,13.75,12.3,0.81,11.39,13.61,12.93,12.77,17.89,18.43,27.04,29.49,29.8,5,23043000,118075000,58679000,-44593000,0,communication services,6989000,33,1338897630.0,805725000,33,1263000,204589000,601136000,0.08,106994667.0,124517000.0,1940033630.0,16.94,119,9.65,4,7.29,0.06,0.68,14.22,29,9.65,4,4.57,0.1,0.41,12.36,13,9.65,4,2.71,0.17,0.22,32.34,222,103,9.65,4,0,22.69,0.02,2.2,0.06,0.2,0.32,0.63,0.6,11.34,1.21,130.59,108.35,9.55,0.45,-0.0,277.58,33.06,16.43,10.75,-0.59,-0.18,-0.26,-0.05,-0.13,-0.11,-0.23,0.08,-5.12,-3.5,-1.41,-0.89,-1.95,-1.66,-2.82,-0.06,0.11,-0.1,0.11,0.46,1.48,-0.54,-0.11,0.89,0.55,-0.26,-0.22,-0.21,-0.43,-0.45,-0.63,-0.66,-0.66,-0.16,-0.12,0.37,0.05,0.01,-0.29,-0.09,-0.05,-0.18,-0.26,-0.13,-0.23,-0.11,0,0,1,137.4,1,-0.0,-64.26
2022-05-03,RCL,77.6,-16.51,0,80.45,78.65,77.69,2.3,81.97,79.02,79.88,78.92,77.82,72.45,85.57,88.64,91.08,5,0,1059231000,-125538000,-1198374000,0,consumer cyclical,-558491000,33,19743786856.0,23100134000,33,339467000,1968504000,21131630000,-4.46,1146305362.0,2105414202.0,40875416856.0,88.05,83,63.28,57,24.77,0.58,0.13,84.48,14,77.6,0,6.88,0.0,0.09,84.35,13,77.6,0,6.75,0.0,0.09,96.67,179,96,63.28,57,0,33.39,0.43,0.25,-0.53,0.21,0.74,0.28,1.17,18.64,-0.51,-17.42,34.38,1.84,1.07,-0.0,-73.19,-325.6,38.59,9.38,-9.26,-0.0,-0.01,-0.04,0.04,-0.01,0.02,0.03,-17.48,-1.42,-1.14,-0.44,-0.05,1.03,-1.33,-0.13,0.25,-0.11,0.25,11.31,0.25,7.0,-0.05,0.95,1.07,-0.02,-0.03,-0.02,-0.0,0.07,-0.09,-0.12,-0.15,0.04,0.03,0.43,-0.01,0.01,0.01,-0.06,-0.04,-0.0,-0.01,0.04,0.02,-0.01,0,0,1,-95.46,5,0.0,-11.67
2022-05-03,DAL,43.35,-29.29,0,43.36,39.31,38.75,0.76,42.43,38.05,40.23,39.03,38.95,37.37,39.88,42.74,46.83,5,0,9348000000,-68000000,-940000000,0,industrials,-420000000,33,27657300000.0,33500000000,33,408000000,7705000000,25795000000,-1.26,8773571823.0,12372101307.0,53452300000.0,44.73,12,30.11,57,14.62,0.91,0.03,44.73,12,36.74,25,7.99,0.83,0.03,44.73,12,41.9,7,2.83,0.51,0.03,45.38,214,202,30.11,57,0,15.27,0.87,0.05,-0.04,0.52,0.96,0.55,1.21,2.96,-2.37,-34.39,14.51,4.91,0.93,-0.0,-127.27,-786.06,5.72,2.24,-0.72,0.12,0.1,-0.0,0.12,-0.01,0.1,0.02,3.68,5.3,1.56,1.44,1.1,1.2,0.58,-0.11,0.23,-0.01,0.23,-0.31,2.4,0.31,0.02,1.02,1.16,0.14,0.08,0.11,0.11,0.16,0.09,0.01,-0.07,0.12,0.05,1.1,-0.05,0.03,0.0,-0.15,-0.0,0.12,0.1,0.12,0.1,-0.01,2,0,0,-233.3,5,-0.0,-7.41
2022-05-03,ASTS,8.51,-11.66,0,7.74,7.83,8.73,0.38,8.33,10.33,6.77,5.51,8.21,10.42,11.13,11.37,7.45,5,20021000,2394000,408000,-37903000,0,technology,-31232000,33,935993533.0,13152000,33,1100000,253731000,-240579000,-1.03,4559854.0,3675000.0,695414533.0,10.96,35,5.13,96,5.83,0.58,0.29,10.46,29,7.18,6,3.28,0.41,0.23,8.51,0,7.18,6,1.33,1.0,0.0,12.95,228,193,5.13,96,0,7.82,0.43,0.52,-13.05,0.42,0.75,0.56,0.01,390.97,-0.8,-8.26,10.39,0.03,-0.26,-0.0,-22.27,1704.45,290.48,254.69,-136.28,-0.03,0.09,0.1,-0.11,0.11,-0.01,0.04,0.72,-1.82,0.87,1.0,0.07,-0.38,-0.44,-0.07,0.04,-0.02,0.04,-1.4,-3.09,12.33,0.02,1.02,0.82,-0.18,0.26,0.54,0.04,-0.18,-0.24,-0.25,0.14,-0.19,0.23,-1.84,0.53,0.23,-0.33,0.49,0.1,-0.03,0.09,-0.11,-0.01,0.11,2,0,0,421.08,1,-0.07,3.89
2022-05-03,CCL,17.49,-10.54,0,18.17,19.8,18.78,0.89,19.09,19.23,20.45,20.02,20.66,18.63,22.34,24.91,29.22,5,0,1623000000,-407000000,-1891000000,0,consumer cyclical,-932000000,64,19923391290.0,36229000000,64,554000000,6928000000,29301000000,-1.28,2255673740.0,2720058352.0,49224391290.0,23.31,76,15.53,57,7.78,0.25,0.33,20.22,28,17.3,4,2.92,0.07,0.16,19.62,13,17.3,4,2.32,0.08,0.12,26.38,218,142,15.53,57,0,10.85,0.18,0.51,-0.57,0.27,0.72,0.38,1.82,12.28,-0.05,-13.71,265.2,21.6,1.47,-0.0,-52.82,-120.94,30.33,7.32,-4.95,-0.07,-0.12,-0.04,-0.03,-0.05,-0.08,0.05,-6.4,-1.74,-1.48,-0.84,-0.79,-0.23,-0.81,-0.08,0.03,-0.04,0.03,2.68,0.18,0.06,-0.08,0.92,0.94,-0.09,-0.14,-0.13,-0.15,-0.06,-0.22,-0.3,-0.4,-0.01,-0.07,-0.89,-0.06,0.02,-0.03,-0.24,-0.04,-0.07,-0.12,-0.03,-0.08,-0.05,0,0,1,19.43,5,0.01,-37.82
2021-07-09,NCLH,27.49,-14.17,0,28.63,29.62,30.14,1.24,30.08,32.56,29.99,28.88,30.45,23.75,24.8,24.97,13.83,7,0,4368000,-245359000,-717789000,-61438000,consumer cyclical,-373963000,9,10154313819.0,12285867000,9,25501000,2750140000,9535727000,-1.97,10023511.0,233389303.0,19690040819.0,33.71,31,25.31,107,8.4,0.26,0.23,32.49,29,26.74,1,5.75,0.13,0.18,29.51,8,26.74,1,2.77,0.27,0.07,33.71,31,0,18.85,239,132,14.86,0.58,0.23,-85.61,0.39,0.57,0.68,1.21,2324.71,0.03,-13.97,-435.24,-0.19,0.94,0.09,-52.65,-80.25,4507.79,43.51,-2281.2,-0.09,-0.07,-0.04,-0.05,0.02,-0.03,0.05,-10.36,-5.07,-1.25,-0.46,-0.74,0.75,0.45,-0.2,0.02,-0.2,0.04,1.04,3.06,-0.37,-0.09,0.91,1.16,-0.16,-0.08,-0.05,-0.1,0.16,0.11,0.1,0.99,-0.08,0.0,-26.38,0.09,0.04,-0.05,0.79,-0.04,-0.09,-0.07,-0.05,-0.03,0.02,0,0,1,-145.53,4,0.0,107.01
2021-07-09,MSTR,62.87,-20.48,1,63.16,63.99,55.98,3.13,60.67,48.39,64.34,67.74,71.68,76.85,42.39,31.01,12.22,7,28548000,125351000,102313000,-299347000,0,technology,-411929000,9,6286371300.0,2231827000,9,-897000,56399000,2175428000,0.08,120437140.0,127477500.0,8461799300.0,84.85,87,45.05,49,39.8,0.45,0.35,66.9,10,50.87,29,16.03,0.75,0.06,66.9,10,61.84,1,5.06,0.2,0.06,127.29,150,63,18.61,241,192,108.68,0.41,1.02,-3.29,0.15,0.37,0.4,0.36,50.15,-0.3,774.53,-2600.94,-51.86,0.35,-0.0,-20.54,82.71,67.5,49.31,-0.84,0.12,-0.02,-0.0,0.13,-0.13,-0.01,0.05,8.8,14.48,-0.74,-1.62,-2.2,-2.8,3.41,-0.25,0.36,-0.43,0.18,-0.39,-20.7,-0.26,0.04,1.04,0.82,0.3,-0.02,-0.07,-0.12,-0.18,0.48,1.03,4.14,0.25,-0.06,-5.45,-0.25,-0.05,-0.05,2.47,-0.0,0.12,-0.02,0.13,-0.01,-0.13,1,0,0,-441.06,3,-0.0,416.86
2021-07-09,UAL,51.1,-38.13,0,51.92,54.93,54.89,1.23,53.7,58.24,53.72,58.28,53.06,41.85,43.43,47.34,32.82,7,0,5471000000,-122000000,-434000000,0,industrials,460000000,9,16541070000.0,40081000000,9,-49000000,20838000000,19243000000,-3.96,5350921492.0,7639213178.0,35784070000.0,62.45,114,49.66,1,12.79,0.11,0.22,56.52,28,49.66,1,6.86,0.21,0.11,53.08,8,49.66,1,3.42,0.42,0.04,62.45,114,0,36.85,239,238,25.6,0.56,0.22,0.08,0.27,0.5,0.54,2.42,3.02,-0.6,-12.9,21.48,7.11,1.16,-0.0,77.79,-293.31,6.54,2.17,-0.86,-0.07,-0.07,-0.02,-0.05,-0.0,-0.05,0.02,-10.4,-7.14,-1.31,-2.39,-0.49,1.85,1.28,-0.1,1.44,-0.1,0.06,0.46,4.45,3.88,-0.05,0.95,1.22,-0.12,-0.05,-0.12,-0.04,0.22,0.18,0.08,0.56,-0.08,-0.0,208.38,0.08,-0.08,0.1,0.32,-0.02,-0.07,-0.07,-0.05,-0.05,-0.0,0,0,1,-51.73,4,0.01,58.2
2021-07-09,RCL,82.33,-15.56,0,83.81,87.06,86.78,2.73,85.91,94.48,85.38,87.57,91.66,68.61,72.6,81.33,49.94,7,0,50914000,-373916000,-1347255000,0,consumer cyclical,-731923000,9,20970521290.0,21667809000,9,24508000,4250369000,17417440000,-4.35,152381697.0,567028131.0,38387961290.0,96.98,37,78.05,58,18.93,0.23,0.18,90.63,29,79.45,1,11.18,0.26,0.1,86.04,7,79.45,1,6.59,0.44,0.05,96.98,37,0,65.0,161,103,31.98,0.54,0.18,-14.38,0.35,0.59,0.59,1.03,411.88,0.01,-18.94,-1749.1,-4.25,0.83,-0.0,-52.45,-102.66,753.98,36.98,-374.9,-0.05,-0.05,-0.02,-0.03,-0.0,-0.04,0.03,-14.32,-12.15,-1.52,-1.75,-2.33,2.74,1.62,-0.4,0.07,-0.4,0.11,0.18,6.97,-0.25,-0.04,0.96,1.2,-0.13,-0.04,-0.06,-0.1,0.2,0.13,0.01,0.65,-0.09,0.01,-15.61,0.11,-0.03,-0.04,0.45,-0.02,-0.05,-0.05,-0.03,-0.04,-0.0,0,0,1,-480.79,5,0.0,67.82
2021-07-09,FTI,8.64,-23.35,0,8.96,8.37,8.89,0.34,9.22,9.64,7.78,7.78,8.56,8.86,8.31,7.62,6.61,7,19200000,1668800000,32500000,-167000000,0,energy,129500000,9,3894048000.0,2477900000,9,11800000,854900000,1623000000,-0.01,1611978214.0,1697517818.0,5517048000.0,10.6,31,6.93,78,3.67,0.47,0.23,10.13,28,8.49,1,1.64,0.09,0.17,9.36,8,8.49,1,0.87,0.17,0.08,10.6,31,0,5.63,239,161,4.97,0.61,0.23,0.08,0.33,0.74,0.45,0.64,2.33,-2.31,-717.61,310.04,132.87,0.42,-0.0,42.6,169.76,3.31,2.29,-0.04,-0.03,0.03,-0.04,0.01,0.06,0.07,0.04,-2.32,-1.0,0.43,0.29,0.02,-0.04,0.06,-0.06,0.02,-0.06,0.01,1.32,-3.33,13.33,-0.06,0.94,0.98,-0.1,0.11,0.11,0.01,-0.02,0.04,0.13,0.31,-0.04,0.19,-1.24,0.24,0.0,-0.09,0.26,-0.04,-0.03,0.03,0.01,0.07,0.06,1,0,0,-48.8,3,-0.0,35.55
2021-07-09,CCL,24.26,-13.26,0,25.59,27.41,27.76,1.27,27.12,30.4,27.22,27.53,26.96,20.11,21.0,21.93,13.98,7,0,49000000,-632000000,-2072000000,0,consumer cyclical,-1021000000,39,27486580000.0,32234000000,39,-11000000,7067000000,25167000000,-1.62,185287919.0,670376687.0,52653580000.0,31.31,37,23.72,1,7.59,0.07,0.29,29.93,28,23.72,1,6.21,0.09,0.23,26.36,9,23.72,1,2.64,0.2,0.09,31.31,37,0,14.93,239,238,16.38,0.57,0.29,-20.84,0.38,0.46,0.82,1.17,560.95,-0.05,-15.01,277.7,0.5,0.92,-0.0,-51.57,-83.31,1074.56,41.0,-519.95,-0.13,-0.11,-0.05,-0.08,0.01,-0.07,0.05,-11.44,-6.14,-1.48,-1.09,-0.67,0.83,0.54,-0.19,0.54,-0.19,0.04,0.86,3.15,0.61,-0.11,0.89,1.21,-0.2,-0.11,-0.12,-0.1,0.21,0.16,0.11,0.74,-0.11,-0.0,28.37,0.12,-0.01,0.02,0.5,-0.05,-0.13,-0.11,-0.08,-0.07,0.01,0,0,1,31.95,5,0.01,83.05
2021-01-11,AAL,15.0,-3.94,1,15.54,13.66,14.55,0.38,15.86,16.28,11.66,12.8,13.26,12.26,12.39,15.03,28.14,1,0,4028000000,-1855000000,-2178000000,0,industrials,-1872000000,11,9519135000.0,39270000000,11,583000000,245000000,39025000000,-4.11,3875493068.0,4043173416.0,48544135000.0,17.99,32,10.95,75,7.04,0.58,0.2,17.01,27,15.0,0,2.01,0.0,0.13,16.15,12,15.0,0,1.15,0.0,0.08,20.31,217,185,9.04,241,166,11.27,0.53,0.35,-0.46,0.18,0.62,0.29,4.13,2.36,0.05,-3.65,-77.51,-32.8,4.1,-0.0,-25.93,-26.17,12.05,2.35,-0.01,0.03,0.1,-0.03,0.07,0.07,0.14,0.03,-3.44,-1.28,1.67,0.73,0.44,0.55,0.43,-0.09,0.05,-0.02,0.02,1.69,-1.77,0.69,-0.05,0.95,1.22,-0.08,0.29,0.17,0.13,0.22,0.21,-0.0,-0.47,-0.03,0.36,-1.07,0.4,-0.09,-0.03,-0.56,-0.03,0.03,0.1,0.07,0.14,0.07,2,0,0,-33.32,4,-0.05,-44.78
2021-01-11,HRB,16.13,-13.67,1,15.84,16.47,17.0,0.19,15.54,17.45,17.65,16.73,14.94,14.75,13.95,18.23,22.77,1,0,176550000,-68505000,-223726000,-50154000,consumer cyclical,-168367000,72,2947103396.0,2018519000,72,-819000,208956000,1809563000,2.86,1855103350.0,470830000.0,4756666396.0,19.18,48,13.9,115,5.28,0.42,0.19,16.16,5,15.16,20,1.0,0.97,0.0,16.16,5,15.51,12,0.65,0.95,0.0,19.76,217,169,13.15,186,71,6.61,0.45,0.23,-0.95,0.15,0.8,0.19,0.68,16.69,-1.49,5.64,-3.78,-0.23,0.61,0.22,-28.25,-69.44,26.94,6.26,-10.43,-0.05,-0.02,0.02,-0.07,0.03,-0.04,0.01,2.36,-1.32,-0.76,-0.2,0.3,0.28,0.36,-0.06,0.02,-0.02,0.02,-2.79,0.74,-1.67,0.04,1.04,1.09,-0.08,-0.09,-0.04,0.08,0.09,0.16,-0.12,-0.29,-0.11,-0.12,-0.08,-0.01,0.05,0.12,-0.39,0.02,-0.05,-0.02,-0.07,-0.04,0.03,1,0,0,-23.96,2,-0.01,-30.43
2021-01-11,UAL,42.7,-6.68,1,43.37,39.18,42.68,0.75,43.63,48.05,35.85,35.8,36.77,33.67,33.45,36.89,78.34,1,0,3412000000,-1378000000,-1897000000,0,industrials,-1606000000,11,13518820000.0,32751000000,11,-10000000,11269000000,21482000000,-6.62,3423363102.0,3259215365.0,35000820000.0,49.91,39,32.6,75,17.31,0.58,0.17,47.46,27,41.63,7,5.83,0.18,0.11,44.65,12,41.63,7,3.02,0.35,0.05,49.91,39,0,19.92,241,166,29.99,0.76,0.17,-0.47,0.19,0.58,0.34,2.42,3.96,0.07,-6.45,-92.74,-23.41,1.59,-0.0,-21.79,-25.4,10.26,4.15,0.19,0.0,0.09,-0.02,0.02,0.09,0.11,0.02,-3.72,-5.35,3.43,2.3,1.48,1.81,1.54,-0.18,0.13,-0.18,0.09,-0.3,-2.56,0.55,-0.02,0.98,1.27,-0.11,0.19,0.19,0.16,0.27,0.28,0.16,-0.45,-0.09,0.22,-1.42,0.34,0.0,-0.03,-0.57,-0.02,0.0,0.09,0.02,0.11,0.09,2,0,0,-36.6,4,-0.03,-44.64
2021-01-11,HBI,15.32,-16.13,1,14.86,15.25,14.31,0.42,14.5,14.1,14.72,16.34,15.5,14.74,11.15,11.79,14.11,1,37367000,1800843000,124807000,-332164000,-52253000,consumer cyclical,-409978000,9,5377365960.0,4511348000,9,-6283000,909437000,3601911000,0.29,1637394332.0,1502572442.0,8979276960.0,17.62,81,12.45,60,5.17,0.56,0.15,15.47,4,13.76,28,1.71,0.91,0.01,15.47,4,14.4,6,1.07,0.86,0.01,17.62,81,0,8.25,243,183,9.37,0.75,0.15,-0.23,0.18,0.55,0.33,0.84,2.99,-0.1,53.66,-545.2,-182.58,0.67,0.16,-21.9,71.95,4.99,3.58,0.59,0.07,0.0,0.03,0.04,-0.06,-0.03,0.03,3.28,1.22,0.3,-0.34,-0.04,0.12,0.7,-0.03,0.05,-0.03,0.03,1.69,3.07,6.56,0.06,1.06,1.04,0.09,0.04,-0.06,-0.01,0.04,0.37,0.3,0.09,0.03,-0.01,-2.9,-0.04,-0.1,0.05,-0.21,0.03,0.07,0.0,0.04,-0.03,-0.06,3,1,0,-110.37,3,-0.0,5.32
2021-01-11,LYV,72.24,-34.56,1,73.12,61.36,67.6,1.23,72.88,69.62,56.25,54.67,57.34,47.99,45.07,52.54,71.02,1,27646000,237383000,34109000,-443332000,0,communication services,-258155000,11,15497788645.0,6461332000,11,5558000,2537787000,3923545000,-2.2,209275636.0,303996152.0,19421333645.0,74.68,14,48.8,73,25.88,0.91,0.03,74.68,14,70.35,28,4.33,0.44,0.03,74.57,12,70.67,7,3.9,0.4,0.03,74.68,14,0,37.45,243,170,37.23,0.93,0.03,-1.09,0.12,0.7,0.17,0.42,65.29,-0.33,-32.85,98.74,1.51,0.25,-0.0,-75.23,569.39,81.81,50.98,-14.31,0.07,0.18,-0.01,0.08,0.1,0.19,0.02,-2.56,2.62,7.99,5.86,3.72,4.85,4.53,-0.17,0.32,-0.17,0.14,-1.98,-0.67,0.57,-0.01,0.99,1.51,0.04,0.28,0.32,0.26,0.51,0.6,0.37,0.02,0.05,0.3,-0.84,0.24,0.03,-0.05,-0.37,-0.01,0.07,0.18,0.08,0.19,0.1,2,0,0,140.01,4,-0.01,2.96
2021-01-11,RCL,72.12,-11.84,1,72.75,68.84,72.76,1.12,71.95,80.88,62.06,66.59,69.91,51.52,49.39,61.19,116.21,1,0,34139000,-231118000,-1366933000,-324206000,consumer cyclical,-786400000,11,17514976511.0,19995596000,11,-9551000,3684474000,16311122000,-5.2,35618616.0,43883864.0,33826098511.0,84.4,39,53.12,75,31.28,0.61,0.17,74.69,11,69.69,20,5.0,0.49,0.04,74.69,11,70.72,7,3.97,0.35,0.04,84.4,39,0,34.53,243,168,49.87,0.75,0.17,-23.04,0.1,0.63,0.16,1.14,513.05,-0.11,-13.88,122.52,0.24,0.93,0.24,-43.01,-146.36,990.83,399.12,-113.93,-0.01,0.05,-0.01,-0.0,0.06,0.06,0.02,0.68,-8.76,5.03,1.84,0.55,4.12,3.79,-0.31,0.25,-0.31,0.15,-1.08,-2.74,2.34,0.0,1.0,1.4,-0.11,0.16,0.08,0.03,0.4,0.46,0.18,-0.38,-0.11,0.16,-1.69,0.3,-0.07,-0.05,-0.57,-0.01,-0.01,0.05,-0.0,0.06,0.06,1,0,0,-20.18,4,-0.01,-37.4
2021-01-11,BA,206.79,-14.12,1,211.78,185.23,205.35,4.24,216.05,228.9,161.16,166.16,167.41,168.93,180.75,183.41,329.44,1,605000000,15304000000,-5688000000,-8439000000,0,industrials,-7349000000,11,120702423877.0,63583000000,11,122000000,7752000000,55831000000,-1.69,15059513581.0,15234825942.0,176533423877.0,238.17,35,144.39,73,93.78,0.67,0.15,229.5,27,202.72,7,26.78,0.15,0.11,216.67,12,202.72,7,13.95,0.29,0.05,238.17,35,0,120.0,241,168,118.17,0.73,0.15,-0.48,0.23,0.79,0.29,0.53,7.89,-0.38,-122.44,323.01,40.95,0.46,-0.0,-24.02,-31.04,11.54,7.92,0.04,0.01,0.12,-0.02,0.03,0.11,0.14,0.02,-37.04,-22.11,22.82,13.54,9.84,7.57,4.34,-0.9,0.85,-0.9,0.36,0.68,-1.97,0.38,-0.04,0.96,1.22,-0.1,0.28,0.24,0.24,0.22,0.14,0.13,-0.37,-0.06,0.34,-1.16,0.42,-0.03,-0.01,-0.45,-0.02,0.01,0.12,0.03,0.14,0.11,2,0,0,36.38,5,-0.0,-35.72
2023-06-15,ZETA,9.13,-24.03,0,9.03,9.59,9.2,0.14,8.9,8.55,10.28,10.57,9.59,8.48,8.65,8.41,4.57,6,18519000,157602000,103252000,-56955000,0,technology,-42484000,76,1803474365.0,183840000,76,11825000,107794000,76046000,-0.3,150253463.0,161972305.0,1879520365.0,11.02,104,8.08,30,2.94,0.36,0.21,9.3,2,8.08,30,1.22,0.86,0.02,9.3,2,8.83,10,0.47,0.64,0.02,11.02,104,0,7.06,240,210,3.96,0.52,0.21,-0.27,0.31,0.74,0.41,0.1,11.44,-0.07,-30.58,456.5,39.89,0.04,-0.0,-44.24,18.2,11.93,11.13,-0.31,-0.01,-0.05,0.01,-0.02,-0.04,-0.06,0.02,0.92,0.58,-0.57,-0.48,-0.11,0.13,0.08,-0.02,0.04,-0.02,0.01,0.59,-2.01,3.17,0.03,1.03,1.08,0.07,-0.11,-0.14,-0.05,0.08,0.06,0.09,1.0,0.04,-0.13,-1.3,-0.17,-0.03,0.1,0.89,0.01,-0.01,-0.05,-0.02,-0.06,-0.04,1,0,0,99.97,2,0.0,97.59
2023-06-15,MU,68.82,-39.78,0,67.55,61.68,64.19,1.29,68.94,61.35,60.72,55.53,61.2,55.19,54.35,58.08,58.25,6,758000000,3752000000,-668000000,-1892000000,-126000000,technology,322000000,14,75357900000.0,13848000000,14,48000000,9298000000,4550000000,-1.61,3649706046.0,3956215908.0,79907900000.0,73.93,20,53.9,94,20.03,0.74,0.07,73.93,20,63.73,30,10.2,0.5,0.07,69.17,13,65.32,7,3.85,0.91,0.01,73.93,20,0,49.12,169,75,24.81,0.79,0.07,0.09,0.41,0.81,0.51,0.18,20.08,-0.29,-42.73,147.6,7.35,0.06,0.07,248.16,-119.62,21.3,19.05,-1.04,0.07,0.12,0.02,0.05,0.04,0.1,0.02,-0.48,7.47,4.05,4.43,1.9,2.73,2.41,-0.26,0.16,-0.26,0.12,-1.06,0.84,1.33,-0.0,1.0,1.25,0.12,0.13,0.24,0.12,0.25,0.27,0.18,0.18,0.12,0.14,-0.09,0.01,0.09,-0.09,-0.07,0.02,0.07,0.12,0.05,0.1,0.04,3,1,0,58.35,5,-0.01,15.97
2023-06-15,NRG,34.37,-5.93,1,33.88,33.6,33.78,0.52,33.5,32.18,34.87,32.69,34.96,32.21,34.48,44.13,37.38,6,0,7722000000,-1056000000,-1335000000,-87000000,utilities,-1200000000,76,7939469999.0,12593000000,76,190000000,407000000,12186000000,1.48,2648545378.0,7726221844.0,20125469999.0,35.91,63,30.82,92,5.09,0.7,0.04,34.37,0,32.4,14,1.97,1.0,0.0,34.37,0,32.94,9,1.43,1.0,0.0,45.4,216,153,30.82,92,0,14.58,0.24,0.32,-0.16,0.14,0.35,0.39,1.59,1.03,0.66,23.14,35.0,34.04,1.53,0.07,-16.77,-19.06,2.61,1.03,-0.0,0.02,0.02,0.01,0.0,0.01,0.01,0.02,3.48,2.19,-0.25,0.56,-0.15,0.43,-0.02,-0.02,0.04,-0.05,0.04,0.59,-9.76,-4.8,0.03,1.03,1.07,0.07,-0.01,0.05,-0.02,0.07,-0.0,-0.22,-0.08,0.04,-0.04,-2.04,-0.08,0.07,-0.06,-0.08,0.01,0.02,0.02,0.0,0.01,0.01,3,1,0,5.58,3,0.0,-9.36
2021-06-29,NCLH,28.91,-6.95,0,30.59,29.35,30.32,0.86,31.44,30.21,29.26,27.89,27.3,24.34,24.91,21.52,14.61,6,0,3100000,-197755000,-1370192000,-1162761000,consumer cyclical,-387556000,90,10694767626.0,12218735000,90,27243000,3508033000,8710702000,-2.02,11187381.0,10023511.0,19405469626.0,33.71,21,25.31,97,8.4,0.43,0.17,33.71,21,28.91,0,4.8,0.0,0.17,31.68,13,28.91,0,2.77,0.0,0.1,33.71,21,0,16.16,237,140,17.55,0.73,0.17,-125.02,0.27,0.48,0.57,1.14,3449.93,-0.03,-14.29,524.4,0.15,0.81,0.85,-50.07,-98.13,6259.83,1066.97,-2382.96,-0.05,-0.01,-0.05,0.01,0.03,0.04,0.03,-10.12,-1.3,-0.18,0.34,0.4,0.91,0.67,-0.23,0.04,-0.23,0.05,6.78,6.43,-0.16,-0.08,0.92,1.19,-0.04,-0.01,0.04,0.06,0.19,0.16,0.34,0.98,0.04,0.07,-0.45,0.03,0.05,0.02,0.7,-0.05,-0.05,-0.01,0.01,0.04,0.03,0,0,1,90.48,4,-0.0,109.38
