date,symbol,price,ratio,to_buy,sma_10d,sma_50w,sma_100d,sma_200d,other_expenses,ebitdaMargin,eps,costOfRevenue,revenues,revenues_lag_days,MarkRevRatio,cost_revenue_ratio
2021-06-08,LNC,70.77,0.73,0,70.09,49.24,60.92,50.91,-4207000000,0.072,1.17,0,4534000000,69,2.951,0.0
2021-06-08,PNW,86.86,0.62,0,85.92,80.09,80.73,80.05,34762000,0.374,0.32,428282000,696475000,69,14.078,0.61
2022-09-30,AAL,12.04,0.27,1,12.75,16.36,14.43,15.96,1399000000,0.086,0.74,10638000000,13462000000,0,0.582,0.79
2022-09-30,IPG,25.6,0.61,1,26.14,32.76,28.92,32.31,67000000,0.171,0.64,2216200000,2637700000,0,3.765,0.84
2022-09-30,NRG,38.27,0.75,1,40.75,39.66,40.83,40.01,197000000,0.043,0.29,7802000000,8510000000,0,1.032,0.92
2022-09-30,GE,38.53,0.62,1,40.25,52.84,44.28,51.02,258000000,0.055,-0.15,14371000000,19084000000,0,2.203,0.75
2022-09-30,IBM,118.81,0.66,1,123.39,130.05,133.26,132.05,-121000000,-0.216,-3.56,6677000000,14107000000,0,7.629,0.47
2023-08-24,EVRG,56.23,0.53,0,56.81,60.37,59.78,60.28,-18400000,0.445,0.78,647800000,1354200000,55,9.554,0.48
2023-08-24,HAS,65.95,0.57,0,65.12,61.07,60.75,59.47,7300000,0.06,-1.69,472100000,1210000000,53,7.565,0.39
2023-08-24,PNW,78.79,0.35,0,77.83,76.22,80.2,75.13,6095000,0.36,0.94,684992000,1121703000,55,7.97,0.61
2021-05-04,DOW,66.22,0.5,0,63.33,52.27,59.88,53.96,128000000,0.188,1.32,10062000000,11882000000,34,4.163,0.85
2021-05-04,PNW,84.63,0.61,0,83.79,79.01,79.02,79.39,34762000,0.374,0.32,428282000,696475000,34,13.717,0.61
2021-07-19,NRG,39.02,0.42,1,40.78,36.1,37.44,36.53,12000000,0.396,4.4,2957000000,5243000000,19,1.823,0.56
2021-07-19,EVRG,64.11,0.62,0,62.47,57.17,61.22,57.88,-4100000,0.423,0.81,617800000,1236200000,19,11.912,0.5
2021-07-19,VFC,75.46,0.73,0,80.58,79.46,82.07,81.45,9041000,0.123,0.83,955551000,2194557000,16,13.471,0.44
2021-07-19,PNW,84.31,0.74,0,84.0,80.44,82.78,81.63,33942000,0.488,1.91,499525000,1000249000,19,9.518,0.5
2022-05-11,MOS,59.46,0.38,0,62.68,43.15,53.88,44.75,200000,0.32,3.23,2483200000,3922300000,41,5.45,0.63
2022-05-11,PNW,73.69,0.6,0,73.09,74.19,72.59,72.13,245428000,0.359,0.15,483611000,783531000,41,10.644,0.62
2022-04-27,MOS,64.85,0.41,0,71.06,42.05,51.19,43.12,200000,0.32,3.23,2483200000,3922300000,27,5.944,0.63
2022-04-27,PNW,74.41,0.6,0,76.96,74.65,71.97,72.71,245428000,0.359,0.15,483611000,783531000,27,10.748,0.62
2023-12-07,NI,26.43,0.68,0,26.16,27.0,26.21,26.93,-4300000,0.43,0.19,522500000,1027400000,68,10.852,0.51
2023-12-07,TPR,33.14,0.59,1,31.97,38.12,32.27,37.11,-1400000,0.196,0.85,415500000,1513200000,68,5.022,0.27
2023-12-07,NRG,47.47,0.2,1,47.35,36.81,40.74,36.14,14000000,0.13,1.42,6421000000,7946000000,68,1.243,0.81
2023-12-07,BBY,74.56,0.56,0,72.34,76.26,72.69,74.56,0,0.06,1.21,7524000000,9756000000,40,1.65,0.77
2022-01-20,APA,31.25,0.43,1,31.53,22.26,25.63,22.73,76000000,0.391,1.06,1187000000,2299000000,20,4.703,0.52
2022-01-20,WY,38.29,0.52,0,40.2,36.67,37.8,36.93,-5000000,0.329,0.56,1501000000,2206000000,20,12.975,0.68
2021-01-04,DVN,16.13,0.55,1,15.55,12.36,11.67,11.28,-1000000,0.238,-0.27,1190000000,1280000000,4,8.241,0.93
2021-01-04,MOS,23.67,0.76,1,22.46,16.37,19.5,15.95,1300000,0.12,2.18,2046000000,2457400000,4,3.653,0.83
2021-01-04,WY,32.81,0.7,1,33.49,25.95,29.65,25.61,-262000000,0.189,0.39,1392000000,2063000000,4,11.908,0.67
2021-01-04,CNC,62.09,0.6,1,59.35,62.91,62.15,63.16,192000000,0.007,-0.02,24984000000,28288000000,4,1.277,0.88
2023-10-16,NRG,41.54,0.17,1,39.77,35.69,37.15,36.14,14000000,0.13,1.42,6421000000,7946000000,16,1.088,0.81
2023-10-16,ALL,124.92,0.36,1,114.98,118.77,109.99,116.39,-14128000000,-0.07,-0.0,0,13208000000,16,2.48,0.0
2023-10-16,EA,131.14,0.78,0,126.04,123.96,126.2,123.45,28000000,0.197,1.47,456000000,1914000000,16,18.431,0.24
2022-09-08,UA,7.82,0.59,1,7.68,13.83,9.34,12.97,-14241000,0.051,0.02,718860000,1349057000,70,2.967,0.53
2022-09-08,VFC,42.74,0.69,0,41.75,58.2,47.08,55.83,-94714000,0.058,-0.14,1042982000,2261595000,68,7.22,0.46
2022-09-08,EVRG,70.12,0.67,0,69.44,66.29,67.54,66.59,-17000000,0.392,0.85,778600000,1446500000,70,11.145,0.54
2022-09-08,PNW,76.65,0.59,0,75.86,71.92,74.11,72.6,241000000,0.422,1.45,597574000,1061669000,70,8.174,0.56
2022-09-07,GM,40.11,0.62,0,39.16,46.17,36.62,44.18,2089000000,0.146,1.16,31350000000,35759000000,69,1.624,0.88
2022-09-07,VFC,42.38,0.68,0,41.82,58.2,47.22,56.0,-94714000,0.058,-0.14,1042982000,2261595000,67,7.159,0.46
2022-09-07,EVRG,70.12,0.67,0,69.44,66.29,67.55,66.57,-17000000,0.392,0.85,778600000,1446500000,69,11.145,0.54
2022-09-07,PNW,76.7,0.59,0,75.79,71.92,74.11,72.56,241000000,0.422,1.45,597574000,1061669000,69,8.179,0.56
2022-07-14,FOX,30.02,0.78,0,30.42,35.06,33.8,35.25,1814000000,0.208,0.55,1814000000,3033000000,14,5.895,0.6
2022-07-14,VFC,44.92,0.72,0,44.98,63.06,51.48,61.2,-94714000,0.058,-0.14,1042982000,2261595000,12,7.588,0.46
2022-07-14,EVRG,64.82,0.62,0,64.91,65.97,66.48,65.69,-17000000,0.392,0.85,778600000,1446500000,14,10.302,0.54
2021-05-21,CTVA,44.7,0.72,0,45.72,37.26,45.19,38.98,337000000,0.288,0.81,2420000000,4178000000,51,7.888,0.58
2021-05-21,LNC,68.65,0.71,0,68.95,47.37,58.81,49.14,-4207000000,0.072,1.17,0,4534000000,51,2.863,0.0
2021-05-21,DOW,68.83,0.52,0,68.89,53.39,61.76,55.68,128000000,0.188,1.32,10062000000,11882000000,51,4.327,0.85
2021-05-21,PNW,85.98,0.62,0,85.75,79.3,79.9,79.65,34762000,0.374,0.32,428282000,696475000,51,13.935,0.61
2019-12-24,COTY,10.94,0.61,0,11.26,11.05,10.8,11.34,-2200000,0.13,0.07,738400000,1942800000,85,4.264,0.38
2019-12-24,TPR,26.74,0.43,0,26.2,29.42,25.2,28.16,-12700000,0.038,0.07,443400000,1357900000,87,5.435,0.33
2019-12-24,BBY,87.93,0.51,0,86.51,70.18,72.33,71.58,0,0.061,1.11,7403000000,9764000000,52,2.339,0.76
2021-11-16,AIV,8.01,0.12,0,7.96,7.11,7.1,6.65,1785000,0.59,-0.03,18155000,42893000,47,27.894,0.42
2021-11-16,APA,29.62,0.55,1,29.41,20.1,21.7,20.85,77000000,0.387,-0.22,1115000000,2059000000,47,5.193,0.54
2021-11-16,EA,139.56,0.68,0,140.95,140.29,140.28,139.96,1000000,0.238,1.03,494000000,1826000000,47,21.63,0.27
2021-07-06,APA,20.54,0.57,1,21.59,16.34,20.26,16.57,31000000,0.572,0.83,985000000,1756000000,6,4.406,0.56
2021-07-06,MOS,30.29,0.54,1,31.12,26.06,32.88,27.41,1400000,0.23,1.15,2048400000,2800700000,6,4.108,0.73
2021-07-06,NRG,40.99,0.44,0,39.4,35.83,37.35,36.02,12000000,0.396,4.4,2957000000,5243000000,6,1.915,0.56
2021-07-06,EVRG,61.71,0.59,0,61.35,56.97,60.48,57.32,-4100000,0.423,0.81,617800000,1236200000,6,11.466,0.5
2021-07-06,VFC,82.36,0.79,0,82.07,78.69,82.07,80.99,9041000,0.123,0.83,955551000,2194557000,3,14.703,0.44
2021-07-06,PNW,83.47,0.73,0,82.31,80.33,82.04,81.11,33942000,0.488,1.91,499525000,1000249000,6,9.423,0.5
2021-07-06,PSX,84.45,0.67,0,87.18,71.53,84.16,73.04,51000000,0.035,0.66,25582000000,27002000000,6,1.377,0.95
2021-07-06,HAS,95.62,0.79,0,94.2,90.78,95.54,92.63,10600000,0.165,-0.17,456500000,1322200000,9,10.002,0.35
2024-01-29,BBY,73.34,0.55,1,72.82,74.72,71.24,74.06,0,0.06,1.21,7524000000,9756000000,93,1.623,0.77
2024-01-29,CNC,74.06,0.45,0,75.51,68.81,72.22,69.32,4571000000,-0.005,0.08,31595000000,39460000000,29,1.004,0.8
2019-11-27,COTY,11.55,0.65,0,11.82,10.69,10.73,11.31,-2200000,0.13,0.07,738400000,1942800000,58,4.501,0.38
2019-11-27,IPG,22.52,0.63,0,22.29,21.92,21.51,21.93,-7400000,0.144,0.43,2079000000,2438100000,58,3.574,0.85
2019-11-27,DELL,25.49,0.61,0,27.54,27.42,26.53,28.32,0,0.102,0.69,15718000000,22844000000,26,0.819,0.69
2019-11-27,NI,26.53,0.69,1,26.33,28.01,28.61,28.32,-2600000,0.293,-0.02,590600000,931500000,58,10.737,0.63
2019-11-27,TPR,27.02,0.43,0,26.52,30.06,25.97,28.97,-12700000,0.038,0.07,443400000,1357900000,60,5.492,0.33
2019-11-27,FSLR,55.62,0.32,0,54.19,56.91,59.95,59.08,-3399000,0.09,0.29,408443000,546806000,58,10.724,0.75
2019-11-27,IBM,127.77,0.66,1,128.32,130.1,133.15,132.49,110000000,0.201,1.89,9692000000,18027000000,58,6.293,0.54
2021-11-03,AIV,7.91,0.12,0,7.58,8.23,7.05,6.51,1785000,0.59,-0.03,18155000,42893000,34,27.545,0.42
2021-11-03,APA,27.63,0.52,1,27.33,19.57,21.01,20.21,77000000,0.387,-0.22,1115000000,2059000000,34,4.844,0.54
2021-11-03,EA,139.5,0.68,0,140.86,139.79,140.26,140.17,1000000,0.238,1.03,494000000,1826000000,34,21.62,0.27
2021-10-13,AIV,7.34,0.11,0,7.17,9.53,7.01,6.32,1785000,0.59,-0.03,18155000,42893000,13,25.561,0.42
2021-10-13,VST,19.81,0.17,1,17.7,18.54,18.19,18.5,36000000,0.241,0.01,2135000000,2991000000,13,3.196,0.71
2021-10-13,APA,24.61,0.46,1,23.05,18.5,20.28,19.42,77000000,0.387,-0.22,1115000000,2059000000,13,4.315,0.54
2021-10-13,EA,136.44,0.67,0,139.73,138.61,141.01,140.27,1000000,0.238,1.03,494000000,1826000000,13,21.146,0.27
2021-10-13,TRV,156.39,0.77,1,154.82,149.69,154.65,152.31,-2468000000,0.123,2.65,0,8805000000,13,4.33,0.0
2022-02-28,APA,35.63,0.49,1,32.48,24.02,28.92,24.52,76000000,0.391,1.06,1187000000,2299000000,59,5.362,0.52
2022-02-28,FOX,38.26,0.47,0,38.33,36.05,36.73,35.84,-46000000,0.059,-0.15,3760000000,4441000000,59,5.303,0.85
2022-02-28,WY,38.88,0.53,0,39.5,37.31,38.86,37.1,-5000000,0.329,0.56,1501000000,2206000000,59,13.175,0.68
2023-12-26,TPR,37.61,0.66,1,36.22,37.87,31.49,36.67,-1400000,0.196,0.85,415500000,1513200000,87,5.699,0.27
2023-12-26,BBY,77.88,0.58,1,76.06,75.91,71.79,74.19,0,0.06,1.21,7524000000,9756000000,59,1.723,0.77
2023-12-26,ALL,138.08,0.4,1,139.05,118.9,121.65,116.72,-14128000000,-0.07,-0.0,0,13208000000,87,2.741,0.0
2023-01-11,AIV,7.63,0.05,1,7.25,7.36,7.9,7.39,15548000,-4.649,-1.38,15408000,41969000,11,26.511,0.37
2023-01-11,WFC,42.74,0.79,1,42.09,45.24,43.84,43.79,4620000000,0.254,0.68,0,19660000000,11,8.23,0.0
2023-01-11,CTVA,62.08,0.7,0,60.0,58.7,62.36,59.87,166000000,0.052,-0.06,2510000000,3825000000,11,11.57,0.66
2023-01-11,CNC,78.44,0.66,0,79.26,84.29,83.11,84.51,352000000,0.018,-0.39,31714000000,35561000000,11,1.215,0.89
2023-11-28,TPR,31.02,0.55,1,30.59,38.2,33.07,37.52,-1400000,0.196,0.85,415500000,1513200000,59,4.701,0.27
2022-11-10,AAL,14.93,0.34,1,14.12,15.65,13.76,15.32,1399000000,0.086,0.74,10638000000,13462000000,41,0.722,0.79
2022-11-10,TPR,32.54,0.63,1,31.69,35.01,32.71,33.98,0,0.198,0.79,451900000,1506500000,40,5.169,0.3
2022-11-10,AIG,60.59,0.77,0,58.1,56.4,52.82,56.2,2093000000,0.357,3.59,2093000000,14042000000,41,3.215,0.15
2022-11-10,BBY,72.03,0.67,1,68.37,84.33,71.45,81.27,0,0.058,1.23,8255000000,10587000000,12,1.503,0.78
2022-11-10,ATO,111.8,0.75,0,105.98,110.41,110.93,112.08,426270000,0.349,0.51,190956000,722628000,41,21.941,0.26
2022-11-10,EA,130.3,0.78,0,128.36,127.84,125.97,127.13,43000000,0.291,1.08,462000000,1904000000,41,18.888,0.24
2022-11-10,IBM,141.23,0.78,0,138.03,131.48,131.33,131.63,-121000000,-0.216,-3.56,6677000000,14107000000,41,9.068,0.47
2023-05-08,NRG,31.31,0.32,1,33.04,37.33,33.23,37.17,190000000,-0.172,-5.8,8778000000,7722000000,38,0.937,1.14
2023-05-08,PNW,79.82,0.69,0,79.34,74.26,76.77,74.46,249654000,0.269,0.01,644584000,944955000,38,9.58,0.68
2023-03-02,FOX,32.3,0.8,0,33.13,31.22,29.83,30.46,3631000000,0.13,0.58,3631000000,4605000000,61,3.972,0.79
2023-03-02,CNC,68.59,0.58,0,70.85,82.71,78.67,82.69,352000000,0.018,-0.39,31714000000,35561000000,61,1.062,0.89
2021-06-23,WY,33.92,0.73,1,34.37,32.46,36.18,33.23,-8000000,0.428,0.91,1430000000,2506000000,84,10.153,0.57
2021-06-23,LNC,62.3,0.64,1,64.26,50.35,62.51,52.46,-4207000000,0.072,1.17,0,4534000000,84,2.598,0.0
2021-06-23,DOW,63.15,0.48,0,65.1,55.93,64.08,58.11,128000000,0.188,1.32,10062000000,11882000000,84,3.97,0.85
2021-06-23,PNW,81.14,0.58,0,84.94,80.28,81.6,80.69,34762000,0.374,0.32,428282000,696475000,84,13.151,0.61
2022-06-29,VFC,45.14,0.73,0,46.25,64.5,53.16,62.36,9659000,0.092,0.21,1358792000,2824664000,88,6.194,0.48
2022-06-29,PNW,72.3,0.58,0,69.73,72.72,73.81,71.24,245428000,0.359,0.15,483611000,783531000,90,10.443,0.62
2021-08-13,APA,17.88,0.49,1,18.42,16.65,19.92,17.82,31000000,0.572,0.83,985000000,1756000000,44,3.835,0.56
2021-08-13,DVN,28.01,0.69,1,26.94,19.72,25.99,21.68,14000000,0.357,0.38,2014000000,2417000000,44,7.846,0.83
2021-08-13,MOS,33.56,0.59,1,32.19,27.47,32.88,29.14,1400000,0.23,1.15,2048400000,2800700000,44,4.551,0.73
2021-08-13,FOX,34.07,0.75,1,33.7,32.19,35.51,33.12,-173000000,0.187,0.43,1722000000,2890000000,44,7.362,0.6
2021-08-13,NRG,43.65,0.47,0,42.73,36.6,37.9,37.41,12000000,0.396,4.4,2957000000,5243000000,44,2.04,0.56
2021-08-13,EVRG,68.1,0.65,0,66.89,58.03,62.99,59.01,-4100000,0.423,0.81,617800000,1236200000,44,12.654,0.5
2021-08-13,PSX,73.89,0.59,1,73.85,72.66,81.83,76.33,51000000,0.035,0.66,25582000000,27002000000,44,1.205,0.95
2021-08-13,PNW,79.78,0.7,0,80.26,80.8,83.81,81.65,33942000,0.488,1.91,499525000,1000249000,44,9.007,0.5
2021-08-13,VFC,80.81,0.78,0,80.69,80.42,82.41,82.05,9041000,0.123,0.83,955551000,2194557000,41,14.426,0.44
2022-07-12,FOX,30.62,0.8,0,30.42,35.06,33.97,35.31,1814000000,0.208,0.55,1814000000,3033000000,12,6.024,0.6
2022-07-12,VFC,45.24,0.73,0,45.06,63.06,51.77,61.42,-94714000,0.058,-0.14,1042982000,2261595000,10,7.642,0.46
2022-07-12,EVRG,64.97,0.62,0,64.97,65.97,66.41,65.67,-17000000,0.392,0.85,778600000,1446500000,12,10.326,0.54
2022-06-28,PNW,73.16,0.59,0,69.32,72.72,73.79,71.25,245428000,0.359,0.15,483611000,783531000,89,10.567,0.62
2021-11-23,AIV,7.91,0.12,0,7.96,6.45,7.16,6.73,1785000,0.59,-0.03,18155000,42893000,54,27.545,0.42
2021-11-23,APA,28.47,0.53,1,28.31,20.3,21.99,21.11,77000000,0.387,-0.22,1115000000,2059000000,54,4.992,0.54
2021-11-23,EA,128.41,0.63,0,137.26,140.09,139.74,139.73,1000000,0.238,1.03,494000000,1826000000,54,19.901,0.27
2023-11-02,NI,25.78,0.66,0,25.28,27.15,26.6,27.1,-4300000,0.43,0.19,522500000,1027400000,33,10.585,0.51
2023-11-02,EA,128.28,0.76,0,125.06,123.78,126.13,123.58,28000000,0.197,1.47,456000000,1914000000,33,18.029,0.24
2019-12-16,COTY,11.01,0.62,0,11.56,10.98,10.78,11.34,-2200000,0.13,0.07,738400000,1942800000,77,4.291,0.38
2019-12-16,BBY,85.79,0.5,0,82.49,69.57,71.53,70.99,0,0.061,1.11,7403000000,9764000000,44,2.282,0.76
2019-12-16,IBM,128.12,0.66,1,127.47,131.28,131.7,132.2,110000000,0.201,1.89,9692000000,18027000000,77,6.31,0.54
2022-03-22,MRO,24.66,0.61,1,23.17,15.45,18.79,15.91,3000000,0.398,0.87,861000000,1732000000,81,10.394,0.5
2022-03-22,NI,30.22,0.74,0,29.97,26.26,27.41,26.18,9100000,0.337,0.44,859500000,1408600000,81,9.458,0.61
2022-03-22,FOX,37.76,0.46,0,37.0,36.14,36.49,35.96,-46000000,0.059,-0.15,3760000000,4441000000,81,5.21,0.85
2022-03-22,WY,38.2,0.52,0,39.31,37.48,39.22,37.24,-5000000,0.329,0.56,1501000000,2206000000,81,12.944,0.68
2022-03-22,APA,40.52,0.55,1,38.89,25.31,30.95,25.87,76000000,0.391,1.06,1187000000,2299000000,81,6.098,0.52
2022-03-22,CTVA,56.48,0.77,0,54.78,46.53,48.61,45.97,335000000,0.172,0.22,2232000000,3479000000,81,11.803,0.64
2022-03-22,LEN,88.33,0.64,0,87.87,100.52,101.01,100.56,-12709000,0.242,1.71,4996952000,6203516000,22,4.128,0.81
2021-05-12,DOW,67.6,0.51,0,66.84,52.89,60.75,54.72,128000000,0.188,1.32,10062000000,11882000000,42,4.25,0.85
2021-05-12,PNW,83.65,0.6,0,85.18,79.17,79.37,79.52,34762000,0.374,0.32,428282000,696475000,42,13.558,0.61
2021-07-14,APA,19.04,0.53,1,20.58,16.4,20.39,16.83,31000000,0.572,0.83,985000000,1756000000,14,4.084,0.56
2021-07-14,DVN,27.3,0.67,1,28.51,18.51,25.25,19.81,14000000,0.357,0.38,2014000000,2417000000,14,7.647,0.83
2021-07-14,MOS,31.08,0.55,1,31.28,26.38,33.01,27.8,1400000,0.23,1.15,2048400000,2800700000,14,4.215,0.73
2021-07-14,NRG,40.61,0.44,0,41.02,35.96,37.38,36.38,12000000,0.396,4.4,2957000000,5243000000,14,1.898,0.56
2021-07-14,PSX,78.54,0.62,0,83.39,71.78,84.28,73.84,51000000,0.035,0.66,25582000000,27002000000,14,1.28,0.95
2021-07-14,VFC,80.3,0.77,0,82.29,79.03,82.17,81.35,9041000,0.123,0.83,955551000,2194557000,11,14.335,0.44
2021-07-14,PNW,84.14,0.74,0,83.27,80.39,82.46,81.46,33942000,0.488,1.91,499525000,1000249000,14,9.499,0.5
2023-05-12,AAL,14.02,0.09,1,14.01,14.23,14.76,14.27,1460000000,0.046,0.02,9840000000,12189000000,42,0.752,0.81
2023-05-12,LNC,19.11,0.78,1,20.39,37.77,27.18,35.83,-4901000000,-0.285,-5.2,0,3814000000,42,0.85,0.0
2023-05-12,NRG,32.79,0.33,1,32.2,37.33,33.22,37.08,190000000,-0.172,-5.8,8778000000,7722000000,42,0.981,1.14
2023-05-12,PNW,80.81,0.7,0,79.73,74.26,76.84,74.64,249654000,0.269,0.01,644584000,944955000,42,9.699,0.68
2022-06-07,MOS,57.18,0.36,0,59.47,45.13,57.67,47.33,200000,0.32,3.23,2483200000,3922300000,68,5.241,0.63
2022-06-07,PNW,77.22,0.62,0,77.79,73.53,73.81,71.71,245428000,0.359,0.15,483611000,783531000,68,11.154,0.62
2022-06-07,PSX,109.92,0.23,0,102.36,80.64,87.83,80.96,1489000000,0.036,1.3,33833000000,36179000000,68,1.468,0.94
2022-11-18,AAL,14.05,0.32,1,14.37,15.6,13.83,15.26,1399000000,0.086,0.74,10638000000,13462000000,49,0.679,0.79
2022-11-18,AIG,59.82,0.77,0,59.76,56.53,53.34,56.25,2093000000,0.357,3.59,2093000000,14042000000,49,3.175,0.15
2022-11-18,ATO,115.05,0.77,0,109.49,110.85,111.1,112.25,426270000,0.349,0.51,190956000,722628000,49,22.579,0.26
2022-11-18,EA,130.08,0.78,0,129.57,127.94,126.16,127.02,43000000,0.291,1.08,462000000,1904000000,49,18.856,0.24
2022-10-26,AAL,14.0,0.31,1,13.66,15.81,13.78,15.51,1399000000,0.086,0.74,10638000000,13462000000,26,0.677,0.79
2022-10-26,TPR,31.66,0.61,1,31.03,35.41,32.83,34.31,0,0.198,0.79,451900000,1506500000,25,5.029,0.3
2022-10-26,AIG,54.22,0.69,1,52.67,56.26,52.41,56.3,2093000000,0.357,3.59,2093000000,14042000000,26,2.877,0.15
2022-10-26,EA,127.25,0.76,0,123.9,127.79,126.48,127.42,43000000,0.291,1.08,462000000,1904000000,26,18.446,0.24
2022-10-26,IBM,135.01,0.75,0,126.76,130.51,131.35,131.35,-121000000,-0.216,-3.56,6677000000,14107000000,26,8.669,0.47
2023-06-02,NRG,33.3,0.34,1,33.63,36.83,33.44,36.69,190000000,-0.172,-5.8,8778000000,7722000000,63,0.996,1.14
2023-06-02,PNW,77.36,0.67,0,77.05,74.55,77.01,74.77,249654000,0.269,0.01,644584000,944955000,63,9.285,0.68
2022-11-17,TPR,34.89,0.68,1,33.43,34.9,32.83,33.89,0,0.198,0.79,451900000,1506500000,47,5.542,0.3
2022-11-17,AIG,59.44,0.76,0,59.58,56.53,53.25,56.25,2093000000,0.357,3.59,2093000000,14042000000,48,3.154,0.15
2022-11-17,ATO,111.16,0.74,0,108.58,110.85,111.06,112.21,426270000,0.349,0.51,190956000,722628000,48,21.816,0.26
2022-11-17,EA,128.65,0.77,0,129.54,127.94,126.08,127.05,43000000,0.291,1.08,462000000,1904000000,48,18.649,0.24
2022-12-01,AAL,13.98,0.31,1,14.11,15.47,13.86,15.11,1399000000,0.086,0.74,10638000000,13462000000,62,0.676,0.79
2022-12-01,TPR,38.48,0.75,1,36.47,34.72,33.32,33.76,0,0.198,0.79,451900000,1506500000,61,6.112,0.3
2022-12-01,ATO,117.49,0.78,0,117.16,111.68,111.56,112.72,426270000,0.349,0.51,190956000,722628000,62,23.058,0.26
2022-12-01,EA,131.62,0.79,0,129.49,128.11,126.61,126.79,43000000,0.291,1.08,462000000,1904000000,62,19.079,0.24
2023-03-31,AAL,14.75,0.09,1,14.1,14.75,14.87,14.29,1460000000,0.046,0.02,9840000000,12189000000,0,0.791,0.81
2023-03-31,NRG,34.29,0.35,1,32.71,38.27,34.9,37.56,190000000,-0.172,-5.8,8778000000,7722000000,0,1.026,1.14
2023-03-31,TAP,51.68,0.37,1,50.98,52.73,52.14,52.51,2800000,0.14,0.33,1575600000,2346300000,0,4.766,0.67
2023-03-31,PNW,79.24,0.69,0,77.53,73.68,75.62,73.33,249654000,0.269,0.01,644584000,944955000,0,9.51,0.68
2021-07-16,APA,17.98,0.5,1,19.87,16.4,20.36,16.91,31000000,0.572,0.83,985000000,1756000000,16,3.857,0.56
2021-07-16,DVN,25.78,0.63,1,27.84,18.51,25.34,19.97,14000000,0.357,0.38,2014000000,2417000000,16,7.221,0.83
2021-07-16,NRG,40.54,0.44,0,41.02,35.96,37.43,36.49,12000000,0.396,4.4,2957000000,5243000000,16,1.894,0.56
2021-07-16,EVRG,64.56,0.62,0,62.22,56.97,61.12,57.82,-4100000,0.423,0.81,617800000,1236200000,16,11.996,0.5
2021-07-16,PSX,74.48,0.59,0,81.26,71.78,84.1,74.06,51000000,0.035,0.66,25582000000,27002000000,16,1.214,0.95
2021-07-16,VFC,77.42,0.75,0,81.48,79.03,82.14,81.43,9041000,0.123,0.83,955551000,2194557000,13,13.821,0.44
2021-07-16,PNW,86.39,0.76,0,83.85,80.39,82.67,81.58,33942000,0.488,1.91,499525000,1000249000,16,9.753,0.5
2021-07-16,HAS,94.04,0.77,0,96.64,91.2,96.01,93.39,10600000,0.165,-0.17,456500000,1322200000,19,9.836,0.35
2022-08-03,UA,8.46,0.64,1,8.05,14.98,11.08,14.48,-14241000,0.051,0.02,718860000,1349057000,34,3.142,0.53
2022-08-03,VFC,44.78,0.72,0,46.23,61.06,50.13,59.58,-94714000,0.058,-0.14,1042982000,2261595000,32,7.564,0.46
2022-08-03,EVRG,68.37,0.65,0,66.54,65.9,66.98,65.91,-17000000,0.392,0.85,778600000,1446500000,34,10.866,0.54
2022-08-03,PNW,75.27,0.58,0,72.54,71.76,74.09,71.28,241000000,0.422,1.45,597574000,1061669000,34,8.026,0.56
2023-06-09,NRG,34.08,0.35,1,33.56,36.74,33.5,36.47,190000000,-0.172,-5.8,8778000000,7722000000,70,1.019,1.14
2023-06-09,PNW,80.79,0.7,0,78.38,74.73,77.22,74.83,249654000,0.269,0.01,644584000,944955000,70,9.696,0.68
2023-06-09,RL,117.33,0.76,0,112.98,106.14,116.08,107.75,2700000,0.095,0.49,590200000,1540800000,69,5.018,0.38
2021-02-22,CNP,20.67,0.6,1,21.34,19.7,21.82,20.4,16000000,0.327,0.28,1336000000,2054000000,53,5.555,0.65
2021-02-22,DVN,21.25,0.72,1,20.18,12.5,14.49,12.88,-1000000,0.238,-0.27,1190000000,1280000000,53,10.857,0.93
2021-02-22,WY,35.48,0.76,1,34.67,26.78,31.2,28.11,-262000000,0.189,0.39,1392000000,2063000000,53,12.877,0.67
2021-02-22,FANG,68.4,0.71,1,67.86,41.95,45.32,43.05,1000000,0.711,-4.68,467000000,767000000,53,14.64,0.61
2021-03-15,CNP,22.57,0.65,1,20.84,20.15,21.83,20.64,16000000,0.327,0.28,1336000000,2054000000,74,6.066,0.65
2021-03-15,WY,36.09,0.77,1,34.55,27.91,32.01,29.27,-262000000,0.189,0.39,1392000000,2063000000,74,13.098,0.67
2021-03-15,CNC,62.8,0.61,1,61.01,63.27,62.42,62.58,192000000,0.007,-0.02,24984000000,28288000000,74,1.292,0.88
2021-06-02,CTVA,45.66,0.74,0,45.05,38.0,45.61,39.65,337000000,0.288,0.81,2420000000,4178000000,63,8.058,0.58
2021-06-02,DOW,68.95,0.52,0,69.02,54.51,62.68,56.57,128000000,0.188,1.32,10062000000,11882000000,63,4.335,0.85
2021-06-02,LNC,70.93,0.73,0,69.28,48.58,60.15,50.23,-4207000000,0.072,1.17,0,4534000000,63,2.958,0.0
2021-06-02,PNW,85.64,0.62,0,85.46,79.75,80.34,79.83,34762000,0.374,0.32,428282000,696475000,63,13.88,0.61
2023-12-18,TPR,35.85,0.63,1,34.2,38.0,31.77,36.81,-1400000,0.196,0.85,415500000,1513200000,79,5.432,0.27
2023-12-18,ALL,138.75,0.4,1,140.43,118.88,120.36,116.36,-14128000000,-0.07,-0.0,0,13208000000,79,2.754,0.0
