date,symbol,price,evebitda,future_eps,to_buy,sma_10d,sma_100d,sma_200d,sma_50d,std_10d,sma_10d_1weeks_ago,sma_10d_1months_ago,sma_10d_2months_ago,sma_10d_3months_ago,sma_10d_4months_ago,sma_10d_5months_ago,sma_10d_6months_ago,sma_10d_7months_ago,sma_10d_11months_ago,RnD_expenses,revenues,GP,netIncome,dividendsPaid,sector,ebitda,income_lag_days,marketCap,total_debt,balance_lag_days,cashcasheq,netDebt,curr_est_eps,curr_est_rev,future_est_rev,EV,max_in_4M,max4M_lag,min_in_4M,min4M_lag,max_minus_min,var_price_to_minmax,maxPercen_4M,max_in_1M,max1M_lag,min_in_1M,min1M_lag,max_minus_min1M,var_price_to_minmax1M,maxPercen_1M,max_in_2W,max2W_lag,min_in_2W,min2W_lag,max_minus_min2W,var_price_to_minmax2W,maxPercen_2W,max_in_8M,max8M_lag,dist_max8M_4M,min_in_8M,min8M_lag,dist_min8M_4M,max_minus_min8M,var_price_minmax8M,maxPercen_8M,Spread1Mby8M,Spread4Mby8M,Spread1Mby4M,debtToPrice,markRevRatio,eps_growth,pe,peg,PS_to_PEG,netDebtToPrice,dividend_payout_ratio,EVGP,EVRevenues,fwdPriceTosale,fwdPriceTosale_diff,var_sma50D,var_sma100D,var_sma10D,var_sma10D_50D,var_sma50D_100D,var_sma50D_200D,var_sma10D_100D,var_sma10D_200D,relative_std,deriv_1w,deriv_1m,deriv_2m,deriv_3m,deriv_4m,deriv_5m,deriv_6m,deriv_max4M,deriv_min4M,deriv_max8M,deriv_min8M,deriv_1w1m_growth,deriv_1m2m_growth,deriv_3m4m_growth,1W_return,price_to_SMA10d_1W,price_to_SMA10d_5M,1M_return,2M_return,3M_return,4M_return,5M_return,6M_return,7M_return,1y_return,1M_1W_growth,2M_1W_growth,1M1W_2M1W_growth,2M_1M_growth,3M_2M_growth,4M_3M_growth,1Y_6M_growth,price_to_sma_10d_ratio,price_to_sma_50d_ratio,price_to_sma_100d_ratio,price_to_sma_200d_ratio,sma_10d_to_sma_50d_ratio,sma_10d_to_sma_100d_ratio,sma_10d_to_sma_200d_ratio,sma_50d_to_sma_100d_ratio,sma_50d_to_sma_200d_ratio,sma_100d_to_sma_200d_ratio,golden_cross,death_cross,smas_above_count,price_above_all_sma,price_below_all_sma,combined_valuation_score,market_cap_quintile,return_to_pe,sma10_yoy_growth
2023-12-13,PNW,77.14,25.3,-0.13,0,75.45,75.93,77.74,73.88,0.8,74.53,72.53,73.25,76.38,79.17,82.07,79.3,79.73,75.44,0,1637759000,773220000,398214000,-96221000.0,utilities,746009000,74,8758012760,10133589000,74,15108000,10118481000,3.42,1570648571,1115949604,18876493760,79.5,84,68.94,30,10.56,0.78,0.03,77.14,0,71.72,23,5.42,1.0,0.0,77.14,0,74.2,1,2.94,1.0,0.0,85.42,145,61,68.94,30,0,16.48,0.5,0.11,0.33,0.64,0.51,1.16,5.35,-1.04,22.56,-21.73,-4.06,1.16,-0.24,24.41,11.53,7.85,2.5,0.04,0.02,0.02,0.02,-0.03,-0.05,-0.01,-0.03,0.01,10.44,4.61,1.95,0.25,-0.51,-0.99,-0.36,-0.03,0.27,-0.06,0.27,1.26,1.37,-1.5,0.04,1.04,0.94,0.06,0.05,0.01,-0.03,-0.06,-0.03,-0.03,0.02,0.03,0.02,0.58,-0.01,-0.04,-0.04,0.05,0.02,0.04,0.02,-0.01,0.02,-0.01,-0.03,-0.03,-0.05,-0.02,0,1,3,0,0,8.42,2,0.0,0.01
2022-08-29,UBER,28.74,-29.26,-0.18,1,29.37,26.23,31.92,25.63,1.32,31.13,23.26,21.94,23.1,32.01,33.79,35.06,36.67,43.81,704000000,8073000000,2920000000,-2633000000,0.0,technology,-2174000000,60,56820393433,11197000000,60,4397000000,6800000000,-0.27,7383744903,8109405425,63620393433,32.8,19,20.46,60,12.34,0.67,0.14,32.8,19,24.6,28,8.2,0.5,0.14,32.38,13,27.81,6,4.57,0.2,0.13,44.42,237,218,20.46,60,0,23.96,0.35,0.55,0.34,0.52,0.66,0.2,7.04,-0.35,-107.1,308.24,43.79,0.12,-0.0,21.79,7.88,7.01,-0.03,0.12,0.1,-0.02,0.15,-0.02,-0.2,0.12,-0.08,0.05,-9.56,5.48,3.4,1.88,-0.82,-1.01,-1.05,-0.21,0.14,-0.07,0.14,-2.74,0.61,-3.3,-0.08,0.92,0.85,0.24,0.31,0.24,-0.1,-0.15,-0.18,-0.22,-0.34,0.34,0.42,-0.19,0.06,-0.05,-0.28,-0.2,-0.02,0.12,0.1,-0.1,0.15,0.12,-0.08,-0.02,-0.2,-0.18,0,1,2,0,0,74.31,5,-0.0,-32.96
2022-08-29,CTVA,61.91,24.33,-0.22,0,61.98,57.63,53.77,56.44,0.57,61.22,54.99,53.91,60.06,58.8,57.26,51.02,46.84,42.34,296000000,6252000000,2929000000,969000000,-101000000.0,basic materials,1812000000,60,44494717000,1995000000,60,2401000000,-406000000,1.46,6084128225,2590331416,44088717000,63.24,4,50.93,67,12.31,0.89,0.02,63.24,4,55.22,25,8.02,0.83,0.02,63.24,4,61.04,7,2.2,0.4,0.02,63.24,4,0,45.44,220,153,17.8,0.93,0.02,0.45,0.69,0.65,0.04,7.12,-1.15,42.54,-36.94,-5.19,-0.01,-0.1,15.05,7.05,17.18,10.06,0.1,0.07,-0.0,0.1,-0.02,0.05,0.08,0.15,0.01,2.76,6.92,4.0,0.62,0.78,0.93,1.81,-0.33,0.16,-0.33,0.07,-0.6,0.73,-0.21,0.01,1.01,1.08,0.13,0.15,0.03,0.05,0.08,0.21,0.32,0.46,0.11,0.14,-0.16,0.02,-0.1,0.02,0.21,-0.0,0.1,0.07,0.15,0.1,0.08,0.15,-0.02,0.05,0.07,1,0,3,0,0,6.88,5,0.0,46.39
2022-08-29,MU,57.01,12.58,-0.02,0,59.93,64.71,74.78,60.01,2.3,61.99,61.67,57.03,70.23,69.95,79.09,91.21,85.09,73.54,773000000,8642000000,4035000000,2626000000,-111000000.0,technology,4853000000,88,62539970000,7650000000,88,9157000000,-1507000000,1.37,6728346474,4133514968,61032970000,75.37,88,53.65,59,21.72,0.15,0.32,65.04,17,57.01,0,8.03,0.0,0.14,63.86,13,57.01,0,6.85,0.0,0.12,97.36,227,139,53.65,59,0,43.71,0.08,0.71,0.18,0.5,0.37,0.12,7.24,-1.01,41.62,-41.02,-5.67,-0.02,-0.04,15.13,7.06,15.13,7.89,-0.05,-0.12,-0.05,-0.0,-0.07,-0.2,-0.07,-0.2,0.04,-19.92,-4.66,-0.01,-4.41,-3.24,-4.42,-5.7,-0.21,0.06,-0.18,0.06,3.27,465.0,0.36,-0.08,0.92,0.72,-0.08,-0.0,-0.19,-0.18,-0.28,-0.37,-0.33,-0.22,0.01,0.09,-0.94,0.08,-0.19,0.0,0.24,-0.05,-0.05,-0.12,-0.24,-0.0,-0.07,-0.2,-0.07,-0.2,-0.13,0,1,0,0,1,5.24,5,-0.0,-18.51
2022-08-29,HRB,45.82,24.04,-1.08,0,47.08,35.19,29.71,39.88,0.85,45.99,38.45,34.23,33.78,27.56,26.09,24.51,21.94,25.25,0,1050073000,658484000,222703000,-43041000.0,consumer cyclical,346785000,60,7298392880,1922594000,60,885015000,1037579000,1.24,996330141,181763333,8335971880,48.44,11,23.77,111,24.67,0.89,0.06,48.44,11,39.3,27,9.14,0.71,0.06,48.44,11,45.82,0,2.62,0.0,0.06,48.44,11,0,21.44,220,109,27.0,0.9,0.06,0.34,0.91,0.37,0.26,6.95,-1.87,36.83,-19.67,-2.83,0.14,-0.19,12.66,7.94,40.15,33.2,0.15,0.3,-0.03,0.18,0.13,0.34,0.34,0.58,0.02,-0.68,7.37,5.8,4.01,4.57,3.95,3.55,-0.24,0.2,-0.24,0.11,-1.09,0.27,-0.12,-0.0,1.0,1.76,0.19,0.34,0.36,0.66,0.76,0.87,1.09,0.81,0.2,0.34,-0.43,0.12,0.01,0.23,-0.03,-0.03,0.15,0.3,0.54,0.18,0.34,0.58,0.13,0.34,0.18,1,0,3,0,0,9.94,2,0.01,86.46
2024-02-08,AIV,7.51,-17.25,-0.09,0,7.53,7.02,7.6,7.55,0.11,7.65,7.83,7.05,6.03,6.69,7.68,8.34,8.42,7.64,0,49352000,12559000,-151500000,0.0,real estate,-127483000,39,1060434530,1277921000,39,139267000,1138654000,-0.06,48178000,49846000,2199088530,7.98,42,5.68,101,2.3,0.8,0.06,7.84,28,7.37,3,0.47,0.3,0.04,7.7,10,7.37,3,0.33,0.42,0.03,8.89,202,160,5.68,101,0,3.21,0.57,0.18,0.15,0.72,0.2,1.21,21.49,0.5,-125.17,-250.33,-11.65,1.07,-0.0,175.1,44.56,21.27,-0.21,-0.01,0.07,-0.0,-0.0,0.08,-0.01,0.07,-0.01,0.01,-0.56,-0.32,0.23,0.49,0.2,-0.03,-0.14,-0.01,0.02,-0.01,0.02,0.75,-2.39,1.41,-0.02,0.98,0.98,-0.04,0.07,0.25,0.12,-0.02,-0.1,-0.11,-0.02,-0.02,0.09,-1.27,0.11,0.17,-0.1,0.09,-0.0,-0.01,0.07,-0.01,-0.0,0.07,-0.01,0.08,-0.01,-0.08,0,1,1,0,0,-66.8,1,-0.0,-1.44
2022-11-01,LUV,36.94,28.32,-0.07,0,34.66,36.45,40.36,34.69,1.42,33.02,32.79,37.47,39.97,36.3,43.88,46.72,44.4,45.87,0,6220000000,1214000000,277000000,0.0,industrials,763000000,32,21942360000,10112000000,32,10443000000,-331000000,0.41,6217742328,6223176809,21611360000,41.5,104,30.84,32,10.66,0.57,0.12,36.94,0,31.22,29,5.72,1.0,0.0,36.94,0,32.81,12,4.13,1.0,0.0,48.38,194,90,30.84,32,0,17.54,0.35,0.31,0.33,0.61,0.54,0.46,3.53,-1.17,89.15,-76.29,-21.63,-0.02,0.0,17.8,3.47,3.53,-0.0,0.06,0.01,0.07,-0.0,-0.05,-0.14,-0.05,-0.14,0.04,15.68,4.15,-0.27,-1.01,0.16,-1.39,-1.63,-0.04,0.19,-0.06,0.19,2.78,-16.66,-7.31,0.12,1.12,0.84,0.13,-0.01,-0.08,0.02,-0.16,-0.21,-0.17,-0.19,0.01,-0.12,-1.06,-0.12,-0.06,0.1,0.02,0.07,0.06,0.01,-0.08,-0.0,-0.05,-0.14,-0.05,-0.14,-0.1,0,1,3,0,0,10.22,4,-0.0,-24.44
2022-11-01,PNW,67.81,25.05,-0.18,1,65.71,71.11,72.48,69.57,1.72,63.19,70.24,76.28,71.62,70.93,76.8,76.04,76.05,66.15,0,1469871000,661637000,326326000,-94296000.0,utilities,650077000,32,7682737380,8609844000,32,7032000,8602812000,2.61,1314705091,638278287,16285549380,78.25,77,59.76,20,18.49,0.44,0.15,68.3,4,59.76,20,8.54,0.94,0.01,68.3,4,62.65,12,5.65,0.91,0.01,80.49,209,132,59.76,20,0,20.73,0.39,0.19,0.41,0.89,0.46,1.12,5.23,-1.07,26.01,-24.33,-4.65,1.12,-0.29,24.61,11.08,12.04,6.81,-0.03,-0.05,0.03,-0.06,-0.02,-0.04,-0.08,-0.09,0.03,18.48,-2.43,-4.23,-1.27,-0.78,-1.8,-1.37,-0.14,0.4,-0.06,0.4,-8.6,-0.43,0.63,0.07,1.07,0.88,-0.03,-0.11,-0.05,-0.04,-0.12,-0.11,-0.11,0.03,-0.1,-0.17,-0.42,-0.08,0.07,0.01,0.15,0.03,-0.03,-0.05,-0.06,-0.06,-0.08,-0.09,-0.02,-0.04,-0.02,0,1,1,0,0,8.77,2,-0.0,-0.67
2022-11-01,GPS,11.47,29.45,0.0,1,10.7,9.49,11.74,9.64,0.56,10.06,8.74,9.75,9.33,8.86,10.87,13.19,14.39,20.56,0,4039000000,1509000000,282000000,-55000000.0,consumer cyclical,330000000,3,4198020000,6200000000,3,679000000,5521000000,-0.05,3819414620,3824238035,9719020000,11.48,77,8.21,32,3.27,1.0,0.0,11.47,0,8.61,29,2.86,1.0,0.0,11.47,0,9.72,12,1.75,1.0,0.0,15.52,230,153,8.21,32,0,7.31,0.45,0.35,0.39,0.45,0.87,1.48,1.04,-1.01,-214.33,212.31,204.26,1.32,-0.2,6.44,2.41,1.1,0.06,0.19,0.21,0.07,0.11,0.02,-0.18,0.13,-0.09,0.05,5.64,2.73,0.86,0.71,0.65,0.12,-0.29,-0.0,0.1,-0.02,0.1,1.07,2.17,0.09,0.14,1.14,1.06,0.31,0.18,0.23,0.29,0.06,-0.13,-0.2,-0.44,0.15,0.03,3.75,-0.1,0.05,0.05,-0.36,0.07,0.19,0.21,-0.02,0.11,0.13,-0.09,0.02,-0.18,-0.19,0,1,3,0,0,1.47,1,-0.0,-47.96
2022-11-01,AIV,7.94,16.4,0.01,0,7.64,7.72,7.23,8.05,0.25,7.22,7.79,9.05,7.75,6.2,6.11,6.7,7.42,7.74,0,47683000,30228000,29472000,-3043000.0,real estate,122754000,32,1181114700,1038876000,32,206366000,832510000,0.01,208023000,208173000,2013624700,9.6,81,6.59,113,3.01,0.45,0.21,7.94,1,6.68,18,1.26,1.0,0.0,7.94,1,7.17,13,0.77,1.0,0.0,9.6,81,0,5.43,175,62,4.17,0.6,0.21,0.3,0.72,0.42,0.88,24.77,0.17,1230.05,7379.18,297.91,0.7,-0.1,66.61,42.23,5.67,-19.1,-0.01,0.03,0.04,-0.05,0.04,0.11,-0.01,0.06,0.03,2.88,0.15,-0.56,0.06,0.44,0.37,0.21,-0.02,0.01,-0.02,0.01,18.2,-1.27,-0.85,0.1,1.1,1.3,0.02,-0.12,0.02,0.28,0.3,0.19,0.07,0.03,-0.07,-0.2,-0.64,-0.14,0.17,0.25,-0.13,0.04,-0.01,0.03,0.1,-0.05,-0.01,0.06,0.04,0.11,0.07,1,0,3,0,0,2891.95,1,0.0,-1.29
2022-11-01,MU,54.86,16.97,-0.02,1,54.56,57.03,67.2,54.0,1.29,54.13,50.33,58.1,61.88,56.51,70.47,69.95,78.46,82.97,839000000,6643000000,2622000000,1492000000,-126000000.0,technology,3480000000,61,59797400000,7516000000,61,8262000000,-746000000,1.37,6728346474,4133514968,59051400000,65.04,81,48.88,36,16.16,0.37,0.19,56.24,8,51.38,22,4.86,0.72,0.03,56.24,8,52.21,5,4.03,0.66,0.03,93.3,244,163,48.88,36,0,44.42,0.13,0.7,0.11,0.36,0.3,0.13,9.0,-1.01,40.05,-39.48,-4.39,-0.01,-0.08,22.52,8.89,14.47,5.46,0.02,-0.04,0.01,0.01,-0.05,-0.2,-0.04,-0.19,0.02,2.92,4.53,-1.62,-2.34,-0.41,-3.12,-2.52,-0.13,0.17,-0.16,0.17,-0.36,-3.8,4.67,0.01,1.01,0.78,0.09,-0.06,-0.11,-0.03,-0.22,-0.22,-0.3,-0.34,0.08,-0.07,-2.1,-0.13,-0.06,0.1,-0.16,0.01,0.02,-0.04,-0.18,0.01,-0.04,-0.19,-0.05,-0.2,-0.15,0,1,2,0,0,7.7,5,-0.0,-34.24
2021-09-28,CTVA,43.04,17.07,-0.31,1,42.35,43.95,44.19,43.32,0.65,42.68,43.51,42.12,43.75,45.09,48.17,46.83,45.43,33.08,293000000,5627000000,2617000000,970000000,-95000000.0,basic materials,1787000000,90,31582752000,1778000000,90,2861000000,-1083000000,1.27,5345808217,2031820805,30499752000,46.06,47,40.93,71,5.13,0.41,0.07,44.92,26,41.4,7,3.52,0.47,0.04,43.46,1,41.4,7,2.06,0.8,0.01,49.79,147,100,39.86,242,171,9.93,0.32,0.16,0.35,0.52,0.69,0.06,5.61,-1.25,34.0,-27.26,-4.86,-0.03,-0.1,11.65,5.42,15.54,9.93,-0.01,-0.02,0.02,-0.02,-0.01,-0.02,-0.04,-0.04,0.02,1.44,-0.47,0.46,-0.24,-0.51,-1.03,-0.63,-0.06,0.03,-0.05,0.01,-4.06,-2.02,-0.54,0.01,1.01,0.89,-0.01,0.02,-0.02,-0.05,-0.11,-0.08,-0.05,0.3,-0.02,0.01,-2.43,0.03,-0.04,-0.03,0.42,0.02,-0.01,-0.02,-0.03,-0.02,-0.04,-0.04,-0.01,-0.02,-0.01,0,1,1,0,0,6.13,4,-0.0,28.02
2021-09-28,HRB,25.15,11.46,-1.03,0,25.21,24.76,22.04,25.19,0.23,25.08,25.51,24.09,24.0,24.82,22.11,20.61,19.43,17.92,61596000,253761000,207913000,101437000,-47181000.0,consumer cyclical,265673000,90,4479189850,0,90,1434381000,-1434381000,-1.41,470830000,168718090,3044808850,26.27,20,23.2,92,3.07,0.64,0.04,26.27,20,24.58,14,1.69,0.34,0.04,25.54,4,24.85,13,0.69,0.43,0.02,26.27,20,0,17.23,242,150,9.04,0.88,0.04,0.19,0.34,0.55,0.0,17.65,-0.27,-17.84,65.69,3.72,-0.32,-0.47,14.64,12.0,26.55,8.9,-0.0,0.02,-0.0,0.0,0.02,0.14,0.02,0.14,0.01,0.28,-0.36,0.53,0.38,0.08,0.61,0.76,-0.06,0.02,-0.06,0.03,-1.78,-1.68,3.65,0.0,1.0,1.14,-0.01,0.04,0.05,0.01,0.14,0.22,0.29,0.4,-0.02,0.04,-1.41,0.06,0.0,-0.03,0.15,-0.0,-0.0,0.02,0.14,0.0,0.02,0.14,0.02,0.14,0.12,1,0,2,0,0,20.83,1,-0.0,40.68
2021-09-28,CCL,26.17,-29.87,-1.44,0,24.23,25.15,24.7,23.14,1.26,23.1,22.95,22.04,28.11,28.33,27.16,27.38,24.54,14.2,0,546000000,-1070000000,-2836000000,-3025000000.0,consumer cyclical,-1845000000,28,29624440000,32644000000,28,7151000000,25493000000,-1.53,670376687,1408437136,55117440000,31.31,118,19.72,71,11.59,0.56,0.2,26.38,1,22.75,18,3.63,0.94,0.01,26.38,1,22.96,7,3.42,0.94,0.01,31.31,118,0,18.67,242,171,12.64,0.59,0.2,0.29,0.92,0.31,1.1,54.26,-0.06,-17.11,308.21,5.68,0.86,1.07,-51.51,100.95,21.03,-33.22,0.13,0.04,0.08,0.05,-0.08,-0.06,-0.04,-0.02,0.05,12.28,3.22,2.07,-0.65,-0.54,-0.2,-0.2,-0.04,0.09,-0.04,0.03,2.81,0.56,0.2,0.13,1.13,0.96,0.14,0.19,-0.07,-0.08,-0.04,-0.04,0.07,0.84,0.01,0.05,-0.86,0.04,-0.22,-0.01,0.93,0.08,0.13,0.04,0.06,0.05,-0.04,-0.02,-0.08,-0.06,0.02,0,1,4,1,0,79.86,4,0.0,70.63
2021-04-14,F,12.24,29.4,-0.04,1,12.46,10.81,8.96,12.16,0.24,12.41,12.52,11.39,9.19,9.2,8.07,7.25,6.93,4.94,0,36228000000,6931000000,3262000000,-3000000.0,consumer cyclical,6157000000,14,48862080000,153966000000,14,21826000000,132140000000,0.3,36130499667,24715743000,181002080000,13.37,33,8.52,100,4.85,0.77,0.09,13.2,30,12.14,21,1.06,0.09,0.08,12.92,8,12.17,13,0.75,0.09,0.06,13.37,33,0,6.51,201,101,6.86,0.84,0.09,0.15,0.71,0.22,3.15,1.35,-1.12,40.57,-36.3,-26.91,2.7,-0.0,26.11,5.0,1.98,0.63,0.01,0.13,-0.02,0.02,0.12,0.36,0.15,0.39,0.02,-0.68,-0.28,0.42,1.02,0.76,0.83,0.83,-0.03,0.04,-0.03,0.03,1.43,-1.66,0.34,-0.01,0.99,1.52,-0.02,0.07,0.33,0.33,0.52,0.69,0.77,1.48,-0.01,0.09,-1.1,0.1,0.24,-0.0,0.47,-0.02,0.01,0.13,0.37,0.02,0.15,0.39,0.12,0.36,0.21,1,0,3,0,0,10.13,5,0.01,152.23
2023-12-12,PNW,74.2,24.86,-0.13,0,75.15,76.01,77.73,73.77,0.66,74.08,73.07,73.05,76.52,79.17,81.8,78.81,79.73,75.62,0,1637759000,773220000,398214000,-96221000.0,utilities,746009000,73,8424222800,10133589000,73,15108000,10118481000,3.42,1570648571,1115949604,18542703800,79.5,83,68.94,29,10.56,0.5,0.07,76.21,6,68.94,29,7.27,0.72,0.03,76.21,6,74.11,13,2.1,0.04,0.03,85.42,144,61,68.94,29,0,16.48,0.32,0.15,0.44,0.64,0.69,1.2,5.14,-1.04,21.7,-20.9,-4.06,1.2,-0.24,23.98,11.32,7.55,2.41,0.01,-0.02,-0.01,0.02,-0.03,-0.05,-0.01,-0.03,0.01,0.48,1.13,0.58,-0.77,-1.24,-1.52,-0.77,-0.06,0.18,-0.08,0.18,-0.58,0.97,-0.38,0.0,1.0,0.91,0.02,0.02,-0.03,-0.06,-0.09,-0.06,-0.07,-0.02,0.01,0.01,-0.02,0.0,-0.05,-0.03,0.04,-0.01,0.01,-0.02,-0.05,0.02,-0.01,-0.03,-0.03,-0.05,-0.02,0,1,1,0,0,8.26,2,-0.0,-0.62
2023-12-12,NCLH,18.45,28.13,-0.12,1,17.41,16.28,16.04,15.0,1.36,15.36,13.3,16.27,16.58,18.68,21.82,16.33,14.03,13.27,0,2536037000,1053291000,345868000,0.0,consumer cyclical,747988000,73,7849115105,13874697000,73,681558000,13193139000,0.68,2526497546,1966360624,21042254105,18.77,5,12.76,33,6.01,0.95,0.02,18.77,5,13.1,29,5.67,0.94,0.02,18.77,5,14.83,13,3.94,0.92,0.02,22.52,155,150,12.46,230,197,10.06,0.6,0.22,0.56,0.6,0.94,1.77,3.1,-1.17,26.94,-22.98,-7.42,1.68,0.0,19.98,8.3,3.99,0.9,0.23,0.13,0.06,0.16,-0.08,-0.06,0.07,0.09,0.07,12.36,5.15,1.09,0.62,-0.06,-0.67,0.35,-0.06,0.17,-0.03,0.03,1.4,3.72,-11.84,0.2,1.2,0.85,0.39,0.13,0.11,-0.01,-0.15,0.13,0.32,0.39,0.15,-0.06,-3.77,-0.18,-0.02,-0.11,0.23,0.06,0.23,0.13,0.15,0.16,0.07,0.09,-0.08,-0.06,0.01,0,1,4,1,0,7.98,2,0.0,31.2
2023-12-12,VST,37.33,17.65,-0.04,1,36.57,32.52,28.6,34.05,0.8,35.61,34.27,32.1,32.51,28.91,26.43,24.64,23.85,22.75,0,4086000000,1566000000,502000000,-75000000.0,utilities,1356000000,73,13119890407,13979000000,73,3170000000,10809000000,1.59,5082521789,3470610436,23928890407,37.37,7,29.66,112,7.71,0.99,0.0,37.37,7,34.4,29,2.97,0.99,0.0,37.37,7,34.92,13,2.45,0.98,0.0,37.37,7,0,22.97,230,118,14.4,1.0,0.0,0.21,0.54,0.39,1.07,3.21,-1.02,23.51,-22.93,-7.14,0.82,-0.15,15.28,5.86,3.78,0.57,0.1,0.15,0.02,0.07,0.05,0.19,0.12,0.28,0.02,6.88,3.06,2.61,1.61,2.1,2.18,2.11,-0.01,0.07,-0.01,0.06,1.25,0.17,-0.24,0.05,1.05,1.41,0.09,0.16,0.15,0.29,0.41,0.52,0.57,0.64,0.04,0.11,-0.64,0.07,-0.01,0.12,0.08,0.02,0.1,0.15,0.31,0.07,0.12,0.28,0.05,0.19,0.14,1,0,4,1,0,5.28,3,0.01,60.75
2022-03-07,FSLR,75.0,28.07,-0.43,1,70.51,91.24,90.37,77.08,3.7,69.63,74.24,86.56,103.4,115.53,95.14,94.34,87.36,83.71,29881000,907319000,246489000,131370000,0.0,energy,238753000,66,7912500000,239901000,66,1450654000,-1210753000,1.07,917694666,588727412,6701747000,115.03,119,64.9,12,50.13,0.2,0.53,75.62,6,64.9,12,10.72,0.94,0.01,75.62,6,64.9,12,10.72,0.94,0.01,121.14,126,7,64.9,12,0,56.24,0.18,0.62,0.19,0.89,0.21,0.03,8.72,-1.4,69.88,-49.97,-5.73,-0.15,0.0,27.19,7.39,13.44,4.72,-0.03,-0.18,0.06,-0.09,-0.16,-0.15,-0.23,-0.22,0.05,21.48,0.76,-5.78,-9.47,-10.13,-4.03,-3.22,-0.34,0.84,-0.37,0.84,27.26,-1.13,-0.07,0.08,1.08,0.79,0.01,-0.13,-0.27,-0.35,-0.21,-0.21,-0.14,-0.1,-0.06,-0.2,-0.68,-0.14,-0.16,-0.1,0.13,0.06,-0.03,-0.18,-0.17,-0.09,-0.23,-0.22,-0.16,-0.15,0.01,0,1,1,0,0,15.7,2,-0.0,-15.77
2023-07-27,CTVA,55.59,25.23,-0.24,0,55.74,58.0,60.46,56.32,0.81,55.13,57.52,56.21,61.58,57.43,61.91,62.6,59.9,61.96,329000000,6045000000,2908000000,714000000,-106000000.0,basic materials,1670000000,27,39379956000,5313000000,27,2563000000,2750000000,1.58,6436641721,2634757663,42129956000,62.97,100,53.49,57,9.48,0.22,0.13,58.0,24,54.03,15,3.97,0.39,0.04,56.7,3,54.25,13,2.45,0.55,0.02,67.31,237,137,53.49,57,0,13.82,0.15,0.21,0.29,0.69,0.42,0.13,6.51,-1.15,35.09,-30.47,-4.68,0.07,-0.15,14.49,6.97,14.95,8.43,-0.01,-0.04,-0.0,-0.01,-0.03,-0.07,-0.04,-0.08,0.01,1.84,-1.93,-0.31,-2.0,-0.46,-1.26,-1.17,-0.07,0.04,-0.05,0.04,-1.95,5.23,3.34,0.01,1.01,0.9,-0.03,-0.01,-0.1,-0.03,-0.1,-0.11,-0.07,-0.1,-0.04,-0.02,1.16,0.02,-0.09,0.07,0.01,-0.0,-0.01,-0.04,-0.08,-0.01,-0.04,-0.08,-0.03,-0.07,-0.04,0,1,0,0,1,6.37,5,-0.0,-10.04
2023-07-27,HRB,33.09,13.69,-1.12,1,33.4,32.92,36.22,31.76,0.45,32.69,32.71,29.79,33.91,34.62,38.43,38.1,39.89,47.11,0,1032146000,691943000,302271000,-44163000.0,consumer cyclical,422823000,27,4840173570,1934908000,27,986975000,947933000,1.88,1012784667,182063333,5788106570,35.45,115,28.87,65,6.58,0.64,0.07,34.07,7,31.07,22,3.0,0.67,0.03,34.07,7,32.55,13,1.52,0.36,0.03,43.71,239,124,28.87,65,0,14.84,0.28,0.32,0.2,0.44,0.46,0.4,4.69,-1.6,17.6,-11.02,-2.35,0.2,-0.15,8.37,5.61,26.59,21.9,0.04,0.01,-0.01,0.05,-0.04,-0.12,0.01,-0.08,0.01,1.6,0.38,1.65,-0.27,-0.38,-1.07,-0.83,-0.02,0.06,-0.04,0.06,3.21,-0.77,-0.29,0.01,1.01,0.86,0.01,0.11,-0.02,-0.04,-0.14,-0.13,-0.17,-0.3,-0.0,0.1,-1.01,0.1,-0.12,-0.02,-0.19,-0.01,0.04,0.01,-0.09,0.05,0.01,-0.08,-0.04,-0.12,-0.09,0,1,2,0,0,4.98,2,-0.0,-29.1
2021-08-31,CTVA,43.97,17.45,-0.31,0,43.26,44.93,43.7,43.47,0.86,44.1,42.3,43.82,45.09,48.5,46.94,45.43,41.43,28.47,293000000,5627000000,2617000000,970000000,-95000000.0,basic materials,1787000000,62,32265186000,1778000000,62,2861000000,-1083000000,1.27,5345808217,2031820805,31182186000,49.79,119,40.93,43,8.86,0.34,0.13,46.06,19,41.44,26,4.62,0.55,0.05,44.18,4,41.94,11,2.24,0.91,0.0,49.79,119,0,38.35,239,196,11.44,0.49,0.13,0.4,0.77,0.52,0.06,5.73,-1.25,34.74,-27.85,-4.86,-0.03,-0.1,11.92,5.54,15.88,10.15,0.01,-0.02,0.02,-0.0,-0.03,-0.01,-0.04,-0.01,0.02,-0.52,1.67,0.07,-0.37,-1.13,-0.59,-0.24,-0.05,0.07,-0.05,0.02,-1.31,21.27,-0.67,-0.0,1.0,0.94,0.04,0.0,-0.02,-0.09,-0.06,-0.03,0.06,0.54,0.04,0.01,5.66,-0.03,-0.03,-0.07,0.6,0.02,0.01,-0.02,0.01,-0.0,-0.04,-0.01,-0.03,-0.01,0.03,0,1,3,0,0,6.27,5,-0.0,51.95
