date,symbol,price,est_eps_growth,to_buy,sma_10d,sma_50w,sma_100d,sma_200d,sma_50d,std_10d,sma_10d_1weeks_ago,sma_10d_1months_ago,sma_10d_2months_ago,sma_10d_3months_ago,sma_10d_4months_ago,sma_10d_5months_ago,sma_10d_6months_ago,sma_10d_7months_ago,sma_10d_11months_ago,month,RnD_expenses,revenues,GP,netIncome,dividendsPaid,sector,ebitda,income_lag_days,marketCap,total_debt,balance_lag_days,other_expenses,cashcasheq,netDebt,curr_est_eps,curr_est_rev,future_est_rev,EV,max_in_4M,max4M_lag,min_in_4M,min4M_lag,max_minus_min,var_price_to_minmax,maxPercen_4M,max_in_1M,max1M_lag,min_in_1M,min1M_lag,max_minus_min1M,var_price_to_minmax1M,maxPercen_1M,max_in_2W,max2W_lag,min_in_2W,min2W_lag,max_minus_min2W,var_price_to_minmax2W,maxPercen_2W,max_in_8M,max8M_lag,dist_max8M_4M,min_in_8M,min8M_lag,dist_min8M_4M,max_minus_min8M,var_price_minmax8M,maxPercen_8M,ebitdaMargin,Spread1Mby8M,Spread4Mby8M,Spread1Mby4M,debtToPrice,markRevRatio,eps_growth,pe,peg,PS_to_PEG,netDebtToPrice,dividend_payout_ratio,EVEbitdaRatio,EVGP,EVRevenues,fwdPriceTosale,fwdPriceTosale_diff,var_sma50D,var_sma100D,var_sma10D,var_sma10D_50D,var_sma50D_100D,var_sma50D_200D,var_sma10D_100D,var_sma10D_200D,relative_std,deriv_1w,deriv_1m,deriv_2m,deriv_3m,deriv_4m,deriv_5m,deriv_6m,deriv_min4M,deriv_max8M,deriv_min8M,deriv_1w1m_growth,deriv_1m2m_growth,deriv_3m4m_growth,1W_return,price_to_SMA10d_1W,price_to_SMA10d_5M,1M_return,2M_return,3M_return,4M_return,5M_return,6M_return,7M_return,1y_return,1M_1W_growth,2M_1W_growth,1M1W_2M1W_growth,2M_1M_growth,3M_2M_growth,4M_3M_growth,1Y_6M_growth,price_to_sma_10d_ratio,price_to_sma_50d_ratio,price_to_sma_100d_ratio,price_to_sma_200d_ratio,sma_10d_to_sma_50d_ratio,sma_10d_to_sma_100d_ratio,sma_10d_to_sma_200d_ratio,sma_50d_to_sma_100d_ratio,sma_50d_to_sma_200d_ratio,sma_100d_to_sma_200d_ratio,golden_cross,death_cross,smas_above_count,price_above_all_sma,price_below_all_sma,combined_valuation_score,market_cap_quintile,return_to_pe,sma10_yoy_growth
2021-09-21,COP,59.33,0.38,1,57.5,50.17,57.16,52.69,56.16,1.55,56.01,55.02,57.4,59.99,56.14,50.94,57.27,47.32,34.08,9,0,9556000000,3312000000,2091000000,-583000000,energy,5231000000,83,79044528380,20010000000,83,420000000,6608000000,13402000000,1.1,9905632056,10724238544,92446528380,63.57,82,51.41,33,12.16,0.65,0.07,59.91,4,54.02,29,5.89,0.9,0.01,59.91,4,54.83,12,5.08,0.89,0.01,63.57,82,0,39.7,232,199,23.87,0.82,0.07,0.55,0.25,0.51,0.48,0.25,8.27,0.38,53.93,141.27,17.08,0.17,-0.28,17.67,27.91,9.67,7.37,-0.9,0.06,0.04,0.03,0.02,-0.02,0.07,0.01,0.09,0.03,13.28,4.31,0.96,-0.22,0.8,1.68,0.34,0.24,-0.05,0.08,2.08,3.47,-1.28,0.06,1.06,1.16,0.08,0.03,-0.01,0.06,0.16,0.04,0.25,0.74,0.02,-0.02,-1.74,-0.04,-0.04,0.07,0.68,0.03,0.06,0.04,0.13,0.02,0.01,0.09,-0.02,0.07,0.08,1,0,4,1,0,60.2,4,-0.0,68.72
2021-03-19,CI,243.26,0.19,1,240.94,195.13,212.37,195.85,220.73,3.12,230.36,206.82,218.36,208.7,214.26,175.44,170.96,181.06,181.77,3,0,41865000000,127867000000,4135000000,0,healthcare,6428000000,78,84714808480,32919000000,78,-33010000000,10182000000,22737000000,3.68,40037415532,40211614347,107451808480,248.39,1,190.88,72,57.51,0.91,0.02,248.39,1,201.63,25,46.76,0.89,0.02,248.39,1,231.2,11,17.19,0.7,0.02,248.39,1,0,158.84,176,104,89.55,0.94,0.02,0.15,0.52,0.64,0.81,0.39,2.02,0.19,66.15,350.5,173.21,0.27,0.0,16.72,0.84,2.57,2.11,0.08,0.1,0.15,0.01,0.09,0.04,0.13,0.13,0.23,0.01,51.6,36.44,12.45,11.52,7.25,13.56,12.05,0.73,-5.13,0.48,0.42,1.93,0.59,0.06,1.06,1.39,0.18,0.11,0.17,0.14,0.39,0.42,0.34,0.34,0.11,0.05,1.07,-0.05,0.05,-0.03,-0.06,0.01,0.1,0.15,0.24,0.09,0.13,0.23,0.04,0.13,0.08,1,0,4,1,0,108.55,4,0.0,32.55
2021-03-19,XOM,56.49,75.75,1,59.8,43.42,45.69,43.34,52.35,1.81,59.45,51.34,46.87,42.89,36.58,34.19,37.48,43.39,41.59,3,1016000000,46203000000,15973000000,-20070000000,-3715000000,energy,3991000000,78,240965156250,65960000000,78,72000000,4364000000,61596000000,0.01,46546477000,56380651857,302561156250,62.55,8,36.78,119,25.77,0.76,0.11,62.55,8,52.59,25,9.96,0.39,0.11,62.55,8,55.81,0,6.74,0.1,0.11,62.55,8,0,31.11,141,22,31.44,0.81,0.11,0.09,0.32,0.82,0.39,0.27,5.22,75.75,7238.6,95.56,18.32,0.26,0.19,75.81,18.94,6.55,4.27,-0.94,0.08,0.24,-0.06,0.14,0.15,0.21,0.31,0.38,0.03,-11.84,5.15,4.81,4.53,4.98,4.46,3.17,0.17,-0.76,0.18,-3.3,0.07,-0.09,-0.05,0.95,1.65,0.1,0.21,0.32,0.54,0.65,0.51,0.3,0.36,0.16,0.27,-0.41,0.1,0.09,0.17,-0.1,-0.06,0.08,0.24,0.3,0.14,0.31,0.38,0.15,0.21,0.05,1,0,3,0,0,1857.23,5,0.0,43.78
2021-03-19,CNC,64.24,2.19,0,62.51,63.27,62.28,62.53,61.36,0.89,60.67,59.11,66.18,61.94,67.97,64.94,58.56,63.9,65.11,3,0,28288000000,3304000000,-12000000,0,healthcare,446000000,78,37379264560,16779000000,78,192000000,10800000000,5979000000,0.47,28324133637,29493759196,43358264560,70.26,70,57.16,25,13.1,0.54,0.09,65.18,0,57.16,25,8.02,0.88,0.01,65.18,0,60.22,11,4.95,0.81,0.01,72.31,129,59,53.6,177,152,18.71,0.57,0.13,0.02,0.43,0.7,0.61,0.45,1.32,2.19,136.57,62.26,47.12,0.16,-0.0,97.22,13.12,1.53,1.27,-0.05,0.05,0.03,0.03,0.02,-0.01,-0.02,0.0,-0.0,0.01,14.28,5.13,-0.97,0.77,-0.93,-0.14,0.95,0.28,-0.06,0.06,1.78,-6.29,-1.82,0.06,1.06,0.99,0.09,-0.03,0.04,-0.05,-0.01,0.1,0.01,-0.01,0.03,-0.08,-1.32,-0.11,0.07,-0.09,-0.1,0.03,0.05,0.03,0.03,0.02,0.0,-0.0,-0.01,-0.02,-0.0,0,1,4,1,0,77.29,2,0.0,-3.99
2021-03-19,HPQ,30.08,0.34,1,30.35,20.5,24.53,21.35,27.29,0.23,29.84,26.95,25.4,23.63,19.85,19.45,19.28,18.4,15.35,3,471000000,15646000000,3324000000,1068000000,-250000000,technology,1691000000,47,37118720000,6177000000,47,29000000,4160000000,2017000000,0.66,14998483153,14982715150,39135720000,31.11,1,20.33,119,10.78,0.9,0.03,31.11,1,26.49,24,4.62,0.78,0.03,31.11,1,29.56,11,1.55,0.34,0.03,31.11,1,0,16.66,234,115,14.45,0.93,0.03,0.11,0.32,0.75,0.43,0.17,2.37,0.34,45.47,132.12,55.69,0.05,-0.23,23.14,11.77,2.5,2.48,0.11,0.1,0.23,-0.01,0.11,0.11,0.28,0.24,0.42,0.01,0.96,3.13,2.34,2.15,2.56,2.13,1.8,0.08,-1.03,0.06,-0.69,0.34,-0.16,0.01,1.01,1.55,0.12,0.18,0.27,0.52,0.55,0.56,0.63,0.96,0.11,0.17,-0.39,0.06,0.07,0.19,0.26,-0.01,0.1,0.23,0.41,0.11,0.24,0.42,0.11,0.28,0.15,1,0,3,0,0,53.12,2,0.01,97.72
2021-03-19,DOW,63.91,0.71,1,63.92,48.09,56.24,50.58,59.52,1.0,62.91,57.99,58.54,54.14,52.81,48.74,49.65,44.14,33.01,3,214000000,10706000000,1571000000,1236000000,-519000000,basic materials,2752000000,78,47600168000,19044000000,78,1115000000,5104000000,13940000000,0.67,10024112695,11091978576,61540168000,67.27,1,51.33,46,15.94,0.79,0.05,67.27,1,58.8,21,8.47,0.6,0.05,67.27,1,61.86,3,5.41,0.38,0.05,67.27,1,0,39.9,227,181,27.37,0.88,0.05,0.26,0.31,0.58,0.53,0.4,4.45,0.71,95.41,134.8,30.32,0.29,-0.42,22.36,39.17,5.75,4.29,-0.15,0.07,0.14,-0.0,0.07,0.06,0.18,0.14,0.26,0.02,4.0,5.92,2.68,3.26,2.77,3.03,2.38,0.27,-3.36,0.11,-0.32,1.2,0.17,0.02,1.02,1.31,0.1,0.09,0.18,0.21,0.31,0.29,0.45,0.94,0.08,0.07,0.14,-0.01,0.08,0.03,0.5,-0.0,0.07,0.14,0.26,0.07,0.14,0.26,0.06,0.18,0.11,1,0,3,0,0,72.94,3,0.0,93.64
2021-03-19,ORCL,66.26,0.18,1,68.53,58.29,61.85,59.34,64.18,2.51,68.68,62.69,62.42,61.27,56.78,60.6,58.31,54.75,52.54,3,1782000000,10085000000,8170000000,5021000000,-699000000,technology,4639000000,19,195003180000,69299000000,19,-17000000,22321000000,46978000000,1.11,10071723754,11015145310,241981180000,73.62,9,55.68,119,17.94,0.59,0.11,73.62,9,62.28,25,11.34,0.35,0.11,73.62,9,65.43,8,8.19,0.1,0.11,73.62,9,0,53.66,214,95,19.96,0.63,0.11,0.46,0.57,0.9,0.63,0.36,19.34,0.18,59.7,334.73,17.31,0.24,-0.14,52.16,29.62,23.99,17.7,-1.63,0.03,0.07,-0.03,0.07,0.04,0.08,0.11,0.15,0.04,-9.68,3.57,1.92,1.66,2.37,1.13,1.33,0.09,-0.82,0.06,-3.71,0.86,-0.3,-0.04,0.96,1.09,0.06,0.06,0.08,0.17,0.09,0.14,0.21,0.26,0.1,0.1,-0.05,0.0,0.02,0.08,0.11,-0.03,0.03,0.07,0.12,0.07,0.11,0.15,0.04,0.08,0.04,1,0,3,0,0,119.05,5,0.0,30.43
2022-02-15,GM,49.67,0.42,0,50.6,56.62,57.18,56.36,56.41,1.59,51.89,62.12,60.19,59.44,56.78,49.59,54.79,57.96,55.23,2,7900000000,33584000000,3998000000,1741000000,-16000000,consumer cyclical,5401000000,46,72418860000,109379000000,46,2478000000,20067000000,89312000000,1.16,35752178391,36886433065,161730860000,67.21,41,47.58,7,19.63,0.11,0.35,60.35,28,47.58,7,12.77,0.16,0.22,55.55,13,47.58,7,7.97,0.26,0.12,67.21,41,0,47.07,176,169,20.14,0.13,0.35,0.16,0.63,0.97,0.65,1.51,2.16,0.42,42.73,101.1,46.89,1.23,-0.01,29.94,40.45,4.82,1.96,-0.19,-0.12,-0.13,-0.02,-0.1,-0.01,0.0,-0.12,-0.1,0.03,-8.88,-12.45,-5.26,-3.26,-1.78,0.02,-0.85,0.3,-0.43,0.01,-0.29,1.37,0.83,-0.04,0.96,1.0,-0.2,-0.17,-0.16,-0.13,0.0,-0.09,-0.14,-0.1,-0.16,-0.14,0.19,0.03,0.01,0.05,-0.01,-0.02,-0.12,-0.13,-0.12,-0.1,-0.12,-0.1,-0.01,0.0,0.01,1,0,0,0,1,53.56,3,-0.0,-8.38
2022-02-15,COP,89.68,0.45,1,91.88,65.29,76.82,67.1,80.97,1.06,90.53,80.49,72.23,73.64,73.01,56.39,56.15,59.83,57.32,2,62000000,15120000000,5296000000,2627000000,-609000000,energy,6431000000,46,116757082400,19934000000,46,295000000,5028000000,14906000000,2.19,13453129850,17321882875,131663082400,94.93,11,66.06,57,28.87,0.82,0.06,94.93,11,78.78,22,16.15,0.67,0.06,94.93,11,87.73,0,7.2,0.27,0.06,94.93,11,0,51.41,180,123,43.52,0.88,0.06,0.43,0.37,0.66,0.56,0.17,7.72,0.45,41.04,91.07,11.79,0.13,-0.23,20.47,24.86,8.71,6.74,-0.98,0.11,0.17,-0.02,0.13,0.05,0.21,0.2,0.37,0.01,-3.4,9.19,8.73,5.35,4.17,6.66,5.59,0.41,-0.48,0.21,-1.37,0.05,0.28,-0.01,0.99,1.59,0.11,0.24,0.22,0.23,0.59,0.6,0.5,0.56,0.12,0.25,-0.51,0.11,-0.02,0.01,-0.02,-0.02,0.11,0.17,0.34,0.13,0.2,0.37,0.05,0.21,0.14,1,0,3,0,0,44.36,4,0.01,60.29
2024-08-22,NRG,81.85,0.26,0,81.88,61.63,77.42,65.28,77.78,0.97,76.73,76.77,79.64,82.53,72.62,64.55,51.98,51.45,38.89,8,0,6649000000,1217000000,738000000,-86000000,utilities,1506000000,53,17024799999,10922000000,53,3000000,392000000,10530000000,1.55,8319825695,9380850423,27554799999,87.58,86,65.11,17,22.47,0.74,0.07,83.85,6,65.11,17,18.74,0.89,0.02,83.85,6,76.32,13,7.53,0.73,0.02,87.58,86,0,50.0,240,223,37.58,0.85,0.07,0.23,0.5,0.6,0.83,0.64,2.56,0.26,52.91,204.9,80.02,0.62,-0.12,18.3,22.64,4.14,1.81,-0.75,0.05,0.06,-0.0,0.05,0.0,0.19,0.06,0.25,0.01,20.48,5.08,1.1,-0.23,2.31,3.46,4.98,0.98,-0.07,0.13,3.03,3.6,-1.1,0.07,1.07,1.27,0.07,0.03,-0.01,0.13,0.27,0.57,0.59,1.1,-0.0,-0.04,-0.99,-0.04,-0.04,0.14,0.34,-0.0,0.05,0.06,0.25,0.05,0.06,0.25,0.0,0.19,0.19,1,0,3,0,0,74.69,1,-0.0,110.54
2023-01-20,CAH,75.82,0.3,0,76.84,64.69,74.28,66.26,78.12,0.94,77.15,79.16,77.34,69.26,68.33,66.86,54.01,52.18,53.52,1,0,51469000000,1663000000,-130000000,-129000000,healthcare,58000000,20,19409920000,5262000000,20,71000000,3654000000,1608000000,1.14,50722155778,49708809158,21017920000,81.57,74,64.99,119,16.58,0.65,0.08,80.9,29,74.72,0,6.18,0.18,0.07,79.11,11,74.72,0,4.39,0.25,0.04,81.57,74,0,49.7,218,99,31.87,0.82,0.08,0.0,0.19,0.52,0.37,0.27,0.38,0.3,66.43,219.42,581.85,0.08,0.99,362.38,12.64,0.41,0.39,0.01,-0.03,0.02,-0.01,-0.02,0.05,0.18,0.03,0.16,0.01,-5.32,-3.34,-0.76,2.19,1.87,1.79,3.63,0.09,-0.08,0.12,0.59,3.39,0.17,-0.02,0.98,1.13,-0.04,-0.02,0.09,0.11,0.13,0.4,0.45,0.42,-0.03,-0.0,9.34,0.02,0.12,0.01,0.01,-0.01,-0.03,0.02,0.14,-0.02,0.03,0.16,0.05,0.18,0.12,1,0,2,0,0,165.22,1,0.0,43.57
2024-02-07,KR,44.62,0.26,1,46.05,46.42,44.98,46.23,45.42,0.66,46.24,45.62,44.32,45.02,44.6,46.08,48.88,46.9,44.73,2,0,37064000000,7692000000,736000000,-210000000,consumer defensive,1918000000,4,32081780000,19247000000,4,-965000000,1883000000,17364000000,0.9,33920891000,37066890719,49445780000,46.99,35,42.1,82,4.89,0.52,0.05,46.97,21,44.48,0,2.49,0.06,0.05,46.82,7,44.48,0,2.34,0.06,0.05,50.19,184,149,42.1,82,0,8.09,0.31,0.12,0.05,0.31,0.6,0.51,0.6,0.87,0.26,49.74,189.44,218.86,0.54,-0.29,25.78,6.43,1.33,0.87,-0.0,-0.02,-0.01,-0.03,0.01,0.01,-0.02,0.02,-0.0,0.01,-6.48,-1.0,0.15,-0.13,0.0,-0.29,-0.71,0.03,-0.03,0.03,5.48,-7.67,-27.67,-0.04,0.96,0.97,-0.02,0.01,-0.01,0.0,-0.03,-0.09,-0.05,-0.0,0.01,0.04,-0.69,0.03,-0.02,0.01,0.09,-0.03,-0.02,-0.01,-0.03,0.01,0.02,-0.0,0.01,-0.02,-0.03,0,1,0,0,1,67.85,1,-0.0,2.95
2023-06-01,CMCSA,39.04,0.19,1,40.02,36.84,38.47,36.15,38.85,0.89,40.36,38.59,36.64,37.99,39.62,34.76,35.34,31.27,39.26,6,0,29691000000,20687000000,3834000000,-1174000000,communication services,9423000000,62,162601600000,95533000000,62,13078000000,5535000000,89998000000,0.82,29331349933,30141625627,252599600000,42.0,31,34.63,78,7.37,0.6,0.08,41.66,10,38.68,0,2.98,0.12,0.07,41.66,10,38.68,0,2.98,0.12,0.07,42.0,31,0,28.39,231,153,13.61,0.78,0.08,0.32,0.22,0.54,0.4,0.59,5.48,0.19,47.42,246.7,45.05,0.55,-0.31,26.81,12.21,8.51,5.39,-0.08,0.0,0.01,-0.02,0.03,0.01,0.07,0.04,0.11,0.02,-5.28,0.45,1.2,0.35,-0.14,0.86,0.62,0.06,-0.1,0.05,-12.73,-0.63,-3.41,-0.03,0.97,1.12,0.01,0.07,0.03,-0.01,0.12,0.1,0.25,-0.01,0.05,0.1,-0.55,0.05,-0.04,-0.04,-0.1,-0.02,0.0,0.01,0.08,0.03,0.04,0.11,0.01,0.07,0.06,1,0,3,0,0,83.28,5,0.0,1.94
2023-06-01,NUE,133.03,0.43,1,135.81,139.85,153.31,143.21,144.29,2.89,137.99,149.98,149.75,166.33,161.59,134.59,147.8,132.6,108.55,6,0,8709980000,1998202000,1136542000,-130525000,basic materials,1886825000,61,33276656320,6670947000,61,0,3800034000,2870913000,3.87,9034523917,9620650115,36147569320,182.68,118,129.79,1,52.89,0.06,0.37,150.33,29,129.79,1,20.54,0.16,0.13,141.88,13,129.79,1,12.09,0.27,0.07,182.68,118,0,109.27,241,240,73.41,0.32,0.37,0.22,0.28,0.72,0.39,0.2,3.82,0.43,34.39,79.77,20.88,0.09,-0.11,19.16,18.09,4.15,3.46,-0.36,-0.08,-0.13,-0.02,-0.06,-0.06,0.01,-0.11,-0.05,0.02,-19.84,-16.95,-8.36,-11.1,-7.14,-0.31,-2.46,3.24,-0.42,0.1,0.17,1.03,0.55,-0.04,0.96,0.99,-0.11,-0.11,-0.2,-0.18,-0.01,-0.1,0.0,0.23,-0.08,-0.08,0.02,0.0,-0.1,0.03,0.36,-0.02,-0.08,-0.13,-0.07,-0.06,-0.11,-0.05,-0.06,0.01,0.07,1,0,0,0,1,37.85,1,-0.01,25.11
2023-06-01,DAL,36.38,7.08,1,35.84,33.94,36.1,34.43,34.23,0.42,35.02,34.26,33.05,37.94,39.0,32.92,34.58,33.46,30.0,6,0,12759000000,858000000,-363000000,0,industrials,285000000,62,23246820000,29560000000,62,563000000,3215000000,26345000000,0.3,11981852480,14439361208,49591820000,40.34,119,31.04,69,9.3,0.57,0.11,36.93,2,32.68,28,4.25,0.87,0.02,36.93,2,34.51,8,2.42,0.77,0.02,40.34,119,0,27.2,241,172,13.14,0.7,0.11,0.02,0.32,0.71,0.46,1.27,1.82,7.08,122.38,17.29,9.49,1.13,-0.0,174.01,57.8,3.89,1.61,-0.21,0.06,0.01,0.02,0.05,-0.05,-0.01,-0.01,0.04,0.01,5.44,2.12,1.67,-0.52,-0.65,0.69,0.3,0.08,-0.03,0.04,1.57,0.27,-0.21,0.04,1.04,1.11,0.06,0.1,-0.04,-0.07,0.11,0.05,0.09,0.21,0.02,0.06,-0.63,0.04,-0.13,-0.03,0.15,0.02,0.06,0.01,0.06,0.05,-0.01,0.04,-0.05,-0.01,0.05,0,1,4,1,0,92.87,1,-0.0,19.47
2023-06-01,F,12.11,0.3,1,11.82,12.88,12.33,12.85,11.98,0.36,11.54,11.96,11.74,12.35,12.93,11.51,13.95,12.72,11.56,6,0,41474000000,4619000000,1757000000,-3193000000,consumer cyclical,4092000000,62,48476330000,140691000000,62,-73000000,22144000000,118547000000,0.42,39249729286,43168314375,167023330000,14.6,119,11.12,76,3.48,0.28,0.21,12.78,2,11.24,16,1.54,0.56,0.06,12.78,2,11.25,8,1.53,0.56,0.06,14.67,202,83,10.9,155,79,3.77,0.32,0.21,0.1,0.41,0.92,0.44,2.9,1.17,0.3,29.11,95.47,81.68,2.45,-1.82,40.82,36.16,4.03,1.12,-0.05,0.01,-0.02,0.02,-0.01,-0.03,-0.07,-0.04,-0.08,0.03,2.28,0.15,0.18,-0.08,-0.21,0.12,-0.31,0.01,-0.01,0.01,14.2,-0.19,-0.61,0.05,1.05,1.05,0.01,0.03,-0.02,-0.06,0.05,-0.13,-0.05,0.05,-0.04,-0.02,1.06,0.02,-0.05,-0.04,0.21,0.02,0.01,-0.02,-0.06,-0.01,-0.04,-0.08,-0.03,-0.07,-0.04,0,1,2,0,0,50.39,3,-0.0,2.25
2022-08-26,KR,48.38,1.93,0,49.14,47.83,50.93,49.27,47.69,0.73,47.94,46.95,49.06,50.74,57.63,56.05,45.42,47.43,40.87,8,0,34638000000,6562000000,724000000,-153000000,consumer defensive,2083000000,13,34640080000,20382000000,13,0,1102000000,19280000000,0.67,29967838670,35898940000,53920080000,56.31,121,44.34,31,11.97,0.34,0.16,50.34,3,45.14,30,5.2,0.62,0.04,50.34,3,46.76,11,3.58,0.45,0.04,62.78,140,19,42.7,207,176,20.08,0.28,0.3,0.06,0.26,0.6,0.43,0.59,1.0,1.93,72.57,37.59,37.58,0.56,-0.21,25.89,8.22,1.56,0.96,-0.04,0.01,-0.05,-0.02,0.03,-0.06,-0.03,-0.04,-0.0,0.02,1.76,1.43,-0.34,-0.79,-2.31,-1.53,0.49,0.13,-0.1,0.03,0.23,-5.21,-0.66,0.01,1.01,0.86,0.03,-0.01,-0.05,-0.16,-0.14,0.07,0.02,0.18,0.02,-0.02,-1.92,-0.04,-0.03,-0.12,0.11,-0.02,0.01,-0.05,-0.02,0.03,-0.04,-0.0,-0.06,-0.03,0.03,0,1,1,0,0,36.06,2,-0.0,20.23
2022-08-26,UAL,36.57,0.23,0,38.12,43.41,41.43,42.65,37.55,1.31,38.88,38.25,37.17,44.16,47.19,40.88,47.05,44.06,45.32,8,0,12112000000,3025000000,329000000,0,industrials,1468000000,57,11955719036,38010000000,57,1642000000,16885000000,21125000000,1.85,12122748342,12743130445,33080719036,52.48,119,33.73,57,18.75,0.15,0.44,40.77,10,35.29,30,5.48,0.23,0.11,40.77,10,35.63,4,5.14,0.18,0.11,53.12,126,7,30.54,171,114,22.58,0.27,0.45,0.12,0.24,0.83,0.29,3.18,0.99,0.23,19.71,86.43,87.56,1.77,0.0,22.53,10.94,2.73,0.94,-0.05,-0.03,-0.12,-0.04,0.02,-0.09,-0.12,-0.08,-0.11,0.04,-9.24,-1.68,-0.3,-2.53,-2.65,-0.86,-1.75,0.05,-0.13,0.04,4.5,4.6,-0.05,-0.06,0.94,0.89,-0.04,-0.02,-0.17,-0.23,-0.11,-0.22,-0.17,-0.19,0.02,0.05,-0.64,0.03,-0.16,-0.06,0.04,-0.04,-0.03,-0.12,-0.14,0.02,-0.08,-0.11,-0.09,-0.12,-0.03,0,1,0,0,1,34.9,1,-0.01,-15.89
2024-02-09,CMCSA,42.07,0.26,0,44.66,41.99,43.36,43.0,43.64,1.89,45.4,43.55,42.03,41.58,44.0,45.72,45.24,41.27,36.7,2,0,31253000000,20997000000,3260000000,-1180000000,communication services,8591000000,40,166555130000,97090000000,40,243000000,6215000000,90875000000,0.79,30439019165,29829235216,257430130000,47.11,9,37.92,105,9.19,0.45,0.12,47.11,9,41.06,1,6.05,0.17,0.12,47.11,9,41.06,1,6.05,0.17,0.12,47.46,177,168,37.92,105,0,9.54,0.44,0.13,0.27,0.63,0.96,0.66,0.58,5.33,0.26,53.5,202.74,38.04,0.55,-0.36,29.97,12.26,8.24,5.58,0.25,-0.04,-0.03,-0.06,0.02,0.01,0.01,0.03,0.04,0.04,-13.32,-1.48,0.02,0.16,-0.48,-0.73,-0.53,0.04,-0.03,0.04,8.0,-75.0,-1.34,-0.07,0.93,0.92,-0.03,0.0,0.01,-0.04,-0.08,-0.07,0.02,0.15,0.04,0.08,-0.47,0.04,0.01,-0.06,0.23,-0.06,-0.04,-0.03,-0.02,0.02,0.03,0.04,0.01,0.01,0.01,1,0,0,0,1,74.62,5,0.0,21.69
2024-02-09,KR,45.41,0.26,1,45.86,46.42,44.96,46.2,45.48,0.68,46.32,45.83,44.36,44.89,44.49,46.12,48.95,46.9,45.35,2,0,37064000000,7692000000,736000000,-210000000,consumer defensive,1918000000,6,32649789999,19247000000,6,-965000000,1883000000,17364000000,0.9,33920891000,37066890719,50013789999,46.99,37,42.1,84,4.89,0.68,0.03,46.97,23,44.48,2,2.49,0.37,0.03,46.82,9,44.48,2,2.34,0.4,0.03,50.19,186,149,42.1,84,0,8.09,0.41,0.11,0.05,0.31,0.6,0.51,0.59,0.88,0.26,50.62,192.79,218.86,0.53,-0.29,26.08,6.5,1.35,0.88,-0.0,-0.0,0.01,-0.01,0.01,0.01,-0.02,0.02,-0.01,0.01,-3.64,-0.42,0.52,0.17,0.23,-0.14,-0.59,0.04,-0.03,0.04,7.67,-1.8,-0.25,-0.02,0.98,0.98,-0.01,0.02,0.01,0.02,-0.02,-0.07,-0.03,0.0,0.01,0.04,-0.76,0.03,-0.01,0.01,0.08,-0.01,-0.0,0.01,-0.02,0.01,0.02,-0.01,0.01,-0.02,-0.03,0,1,1,0,0,69.0,1,0.0,1.12
2023-12-04,NRG,48.08,0.95,1,46.86,36.81,40.41,37.2,43.05,0.99,46.72,42.7,38.23,37.34,37.81,35.83,33.63,33.73,32.02,12,0,7946000000,1525000000,343000000,-121000000,utilities,921000000,65,10006936076,11900000000,65,14000000,401000000,11499000000,2.55,10950684825,8100156584,21505936076,48.58,18,35.98,112,12.6,0.96,0.01,48.58,18,44.9,13,3.68,0.86,0.01,48.54,0,44.9,13,3.64,0.87,0.01,48.58,18,0,30.52,214,102,18.06,0.97,0.01,0.12,0.2,0.7,0.29,1.19,1.26,0.95,18.86,19.87,15.78,1.15,-0.35,23.35,14.1,2.71,1.24,-0.02,0.12,0.19,0.03,0.09,0.07,0.16,0.16,0.26,0.02,5.44,5.38,4.93,3.58,2.57,2.45,2.41,0.11,-0.03,0.08,0.01,0.09,0.39,0.03,1.03,1.34,0.13,0.26,0.29,0.27,0.34,0.43,0.43,0.5,0.09,0.22,-0.58,0.12,0.02,-0.01,0.05,0.03,0.12,0.19,0.29,0.09,0.16,0.26,0.07,0.16,0.09,1,0,4,1,0,19.05,1,0.02,46.35
2023-12-04,PFE,29.28,0.98,0,29.97,37.64,33.38,36.3,31.22,0.5,29.94,30.66,32.94,36.25,36.11,37.43,38.06,39.07,51.23,12,2682000000,13232000000,2629000000,-2394000000,-2314000000,healthcare,-1097000000,64,165344160000,63596000000,64,574000000,3148000000,60448000000,-0.08,13339865032,14369218000,225792160000,37.19,105,28.3,3,8.89,0.11,0.27,31.41,28,28.3,3,3.11,0.32,0.07,30.75,7,28.3,3,2.45,0.4,0.05,42.22,243,138,28.3,3,0,13.92,0.07,0.44,-0.08,0.22,0.64,0.35,0.38,12.5,0.98,-366.74,-373.46,-29.89,0.37,0.97,-205.83,85.89,17.06,11.51,-0.99,-0.06,-0.12,-0.02,-0.04,-0.06,-0.14,-0.1,-0.17,0.02,-2.64,-1.38,-1.83,-2.32,-1.71,-1.63,-1.46,0.33,-0.05,0.33,0.91,-0.25,0.36,-0.02,0.98,0.78,-0.05,-0.11,-0.19,-0.19,-0.22,-0.23,-0.25,-0.43,-0.02,-0.09,-0.74,-0.07,-0.09,0.0,-0.26,-0.02,-0.06,-0.12,-0.19,-0.04,-0.1,-0.17,-0.06,-0.14,-0.08,0,1,0,0,1,-215.04,5,0.0,-41.5
