date,symbol,price,ratio,to_buy
2022-08-05,GPS,9.74,0.9217267306196526,1
2022-08-05,AAL,14.74,0.7641441679332439,0
2022-08-05,KSS,30.55,0.8820406165891852,1
2022-08-05,UAL,37.82,1.020836999669749,1
2022-08-05,WBA,38.99,1.0311142475687949,0
2022-08-05,KR,47.25,0.758542600896861,0
2022-08-05,CAH,61.51,0.3538884996709339,1
2022-08-05,PSX,83.76,0.8300442365728637,1
2022-08-05,MPC,90.22,0.8167340241159334,1
2022-08-05,VLO,104.99,0.7928990530779807,1
2023-01-24,F,12.74,1.1553126207413804,0
2023-01-24,AAL,16.02,0.7919508681476989,0
2023-01-24,KSS,31.72,0.8158054711246201,0
2023-01-24,NRG,32.9,0.9633354551241248,0
2023-01-24,WBA,35.9,0.9276658079204362,0
2023-01-24,GM,36.2,1.1722928458754756,1
2023-01-24,CAH,74.85,0.3722940022149255,1
2023-01-24,CNC,75.76,1.1733926784961053,0
2021-06-17,NRG,38.39,1.162470641577061,1
2021-06-17,KR,39.18,0.7077408106930118,1
2021-06-17,CAH,57.39,0.4237581158497772,0
2021-06-17,MCK,189.4,0.5002245443170674,0
2021-02-22,FTI,7.22,0.94767636671434,1
2021-02-22,KR,33.59,0.8218004359566646,1
2021-02-22,DELL,40.92,1.1862913602941176,1
2021-02-22,CAH,52.13,0.3664321995137334,1
2021-02-22,CNC,58.28,1.1987883667986423,1
2021-03-25,FTI,7.67,1.006742068240857,1
2021-03-25,CAH,60.39,0.4244933920704846,0
2021-03-25,MCK,191.45,0.4856668636879183,0
2023-05-02,GPS,8.91,1.003598901098901,1
2023-05-02,F,11.8,1.1389159473405024,1
2023-05-02,AAL,13.77,0.7383788284518829,1
2023-05-02,LNC,20.55,0.9137133243314106,1
2023-05-02,KSS,20.81,0.6410249229907589,1
2023-05-02,GM,33.08,1.1458246842565962,1
2023-05-02,NRG,33.33,0.997051282051282,1
2023-05-02,WBA,33.5,0.8293801273593024,0
2023-05-02,KR,49.44,1.0179616919851822,0
2023-05-02,CNC,68.48,0.9666194389158888,0
2023-05-02,CVS,72.76,1.0989720286306273,0
2023-05-02,VLO,110.78,1.0883734460330965,1
2019-11-14,F,8.79,0.9410218978102188,0
2019-11-14,KR,26.91,0.7666858511474941,1
2019-11-14,DELL,27.89,0.8961329014183156,0
2019-11-14,AAL,28.77,1.0496859256149778,0
2019-11-14,CNC,54.65,1.1924275189713325,1
2019-11-14,CAH,54.75,0.428135293645055,0
2019-11-14,MCK,144.65,0.4486419570952513,1
2021-02-10,FTI,8.48,1.1130603309885876,1
2021-02-10,UNM,24.17,1.15453419000819,1
2021-02-10,KR,33.61,0.8222897485115659,1
2021-02-10,DELL,40.31,1.1686071537990197,1
